Log(Degree),Log(Probability)
0.6931471805599453,-1.75610726060907
1.0986122886681098,-1.5358664689528216
1.3862943611198906,-1.955973127053934
1.6094379124341003,-2.1615723687172346
1.791759469228055,-2.876698455995955
1.9459101490553132,-2.6229179352198555
2.0794415416798357,-3.6388385080428516
2.1972245773362196,-3.316065115779801
2.302585092994046,-3.316065115779801
2.3978952727983707,-3.7389219665998343
2.4849066497880004,-4.4861363684300555
2.5649493574615367,-4.380775852772229
2.6390573296152584,-4.285465672967904
2.70805020110221,-4.603919404086438
2.772588722239781,-4.603919404086438
2.833213344056216,-5.297066584646384
2.8903717578961645,-4.89160147653822
2.9444389791664403,-5.584748657098165
2.995732273553991,-6.683360945766275
3.044522437723423,-5.584748657098165
3.1354942159291497,-5.990213765206329
3.1780538303479458,-5.990213765206329
3.2188758248682006,-5.297066584646384
3.258096538021482,-5.297066584646384
3.295836866004329,-5.990213765206329
3.4011973816621555,-6.683360945766275
3.4657359027997265,-6.683360945766275
3.6109179126442243,-5.990213765206329
3.6375861597263857,-5.990213765206329
