Log(Degree),Log(Probability)
0.6931471805599453,-1.8423117483908862
1.0986122886681098,-1.791759469228055
1.3862943611198906,-1.8800520763737332
1.6094379124341003,-2.0026543984660656
1.791759469228055,-2.528078821653209
1.9459101490553132,-2.670049082923596
2.0794415416798357,-3.084024880699669
2.1972245773362196,-3.2510789653628356
2.302585092994046,-3.4517496608249867
2.3978952727983707,-4.2626798770413155
2.4849066497880004,-3.857214768933151
2.5649493574615367,-4.2626798770413155
2.6390573296152584,-4.66814498514948
2.70805020110221,-4.66814498514948
2.772588722239781,-4.66814498514948
2.833213344056216,-5.3612921657094255
2.8903717578961645,-5.3612921657094255
2.9444389791664403,-4.955827057601261
2.995732273553991,-5.3612921657094255
3.044522437723423,-6.747586526829315
3.091042453358316,-5.138148614395216
3.1354942159291497,-6.747586526829315
3.1780538303479458,-6.747586526829315
3.295836866004329,-6.747586526829315
3.367295829986474,-6.747586526829315
3.4011973816621555,-6.05443934626937
3.4339872044851463,-6.05443934626937
3.4657359027997265,-6.05443934626937
3.4965075614664802,-6.747586526829315
3.58351893845611,-6.747586526829315
3.8066624897703196,-6.747586526829315
3.970291913552122,-6.747586526829315
