Log(Degree),Log(Probability)
0.6931471805599453,-1.970242249714844
1.0986122886681098,-1.8718021769015913
1.3862943611198906,-1.8718021769015913
1.6094379124341003,-2.032484558592065
1.791759469228055,-2.663389430274789
1.9459101490553132,-2.629487878599108
2.0794415416798357,-2.734848394256934
2.1972245773362196,-2.9396428069029477
2.302585092994046,-3.588338224892059
2.3978952727983707,-3.545778610473263
2.4849066497880004,-3.8334606829250437
2.5649493574615367,-5.114394528387108
2.6390573296152584,-4.08477511120595
2.70805020110221,-5.114394528387108
2.772588722239781,-4.932072971593153
2.833213344056216,-4.932072971593153
2.8903717578961645,-4.932072971593153
2.9444389791664403,-5.114394528387108
2.995732273553991,-6.030685260261263
3.044522437723423,-6.030685260261263
3.091042453358316,-6.723832440821209
3.1354942159291497,-5.625220152153099
3.1780538303479458,-6.030685260261263
3.2188758248682006,-6.030685260261263
3.332204510175204,-6.723832440821209
3.4011973816621555,-6.723832440821209
3.4339872044851463,-6.030685260261263
3.4657359027997265,-6.723832440821209
3.5263605246161616,-6.723832440821209
3.6375861597263857,-5.625220152153099
3.713572066704308,-6.723832440821209
4.454347296253507,-6.723832440821209
