Log(Degree),Log(Probability)
0.6931471805599453,-1.782674397005584
1.0986122886681098,-1.6055341989536271
1.3862943611198906,-1.932956600054922
1.6094379124341003,-2.047366951232666
1.791759469228055,-2.5481422391451556
1.9459101490553132,-2.8358243115969364
2.0794415416798357,-3.3466499353629273
2.1972245773362196,-3.4644329710193107
2.302585092994046,-3.310282291192052
2.3978952727983707,-4.244591528568885
2.4849066497880004,-3.934436600265046
2.5649493574615367,-4.445262224031037
2.6390573296152584,-4.244591528568885
2.70805020110221,-4.8507273321392015
2.772588722239781,-5.543874512699146
2.833213344056216,-5.0330488889331555
2.8903717578961645,-5.256192440247365
2.9444389791664403,-5.543874512699146
2.995732273553991,-5.543874512699146
3.044522437723423,-5.543874512699146
3.091042453358316,-5.543874512699146
3.1354942159291497,-6.642486801367256
3.1780538303479458,-6.642486801367256
3.2188758248682006,-5.949339620807311
3.295836866004329,-6.642486801367256
3.332204510175204,-6.642486801367256
3.367295829986474,-5.256192440247365
3.4011973816621555,-6.642486801367256
3.6109179126442243,-6.642486801367256
3.8066624897703196,-6.642486801367256
3.9318256327243257,-6.642486801367256
