Log(Degree),Log(Probability)
0.6931471805599453,-1.77617323177889
1.0986122886681098,-1.7142546697344758
1.3862943611198906,-1.8730815805085665
1.6094379124341003,-2.1558620698998854
1.791759469228055,-2.522045801807645
1.9459101490553132,-2.801571961355818
2.0794415416798357,-3.018417696083038
2.1972245773362196,-3.377872498542369
2.302585092994046,-3.5529399164208035
2.3978952727983707,-3.850878489039774
2.4849066497880004,-4.086122447288071
2.5649493574615367,-4.144304402670807
2.6390573296152584,-4.611546870475214
2.70805020110221,-4.618926977772837
2.772588722239781,-4.72018071147801
2.833213344056216,-5.167492929521675
2.8903717578961645,-5.247535637195211
2.9444389791664403,-5.429857193989165
2.995732273553991,-5.674054154501207
3.044522437723423,-5.63238145810064
3.091042453358316,-5.940682817755156
3.1354942159291497,-6.05846585341154
3.1780538303479458,-6.09021455172612
3.2188758248682006,-6.123004374549111
3.258096538021482,-6.479679318487843
3.295836866004329,-7.126306483412896
3.332204510175204,-7.039295106423266
3.367295829986474,-6.633829998315101
3.4011973816621555,-8.425589467543157
3.4339872044851463,-6.885144426596008
3.4657359027997265,-7.039295106423266
3.4965075614664802,-7.44476021453143
3.5263605246161616,-7.732442286983211
3.5553480614894135,-7.732442286983211
3.58351893845611,-7.039295106423266
3.6109179126442243,-7.44476021453143
3.6375861597263857,-8.425589467543157
3.6635616461296463,-7.914763843777166
3.6888794541139363,-8.425589467543157
3.713572066704308,-9.524201756211266
3.7376696182833684,-8.425589467543157
3.7612001156935624,-8.83105457565132
3.784189633918261,-8.83105457565132
3.8066624897703196,-8.83105457565132
3.828641396489095,-9.524201756211266
3.8501476017100584,-8.83105457565132
3.871201010907891,-8.83105457565132
3.8918202981106265,-8.137907395091375
3.912023005428146,-9.524201756211266
3.9512437185814275,-8.425589467543157
3.9889840465642745,-9.524201756211266
4.007333185232471,-9.524201756211266
4.02535169073515,-9.524201756211266
4.07753744390572,-8.83105457565132
4.0943445622221,-9.524201756211266
4.110873864173311,-9.524201756211266
4.204692619390966,-9.524201756211266
4.248495242049359,-9.524201756211266
4.30406509320417,-9.524201756211266
4.31748811353631,-9.524201756211266
4.356708826689592,-9.524201756211266
4.442651256490317,-9.524201756211266
4.48863636973214,-9.524201756211266
4.499809670330265,-9.524201756211266
4.653960350157523,-9.524201756211266
4.6913478822291435,-9.524201756211266
4.718498871295094,-9.524201756211266
4.875197323201151,-9.524201756211266
4.969813299576001,-9.524201756211266
5.0106352940962555,-9.524201756211266
5.043425116919247,-9.524201756211266
5.087596335232384,-9.524201756211266
5.147494476813453,-9.524201756211266
5.214935757608986,-9.524201756211266
5.652489180268651,-9.524201756211266
5.802118375377063,-9.524201756211266
6.013715156042802,-9.524201756211266
