Log(Degree),Log(Probability)
0.6931471805599453,-1.718087381245018
1.0986122886681098,-1.6764580612650344
1.3862943611198906,-2.0025864271366776
1.6094379124341003,-2.138542063372707
1.791759469228055,-2.4381613367162127
1.9459101490553132,-2.7689727700650257
2.0794415416798357,-3.0969703796952666
2.1972245773362196,-3.3776447149896422
2.302585092994046,-3.5678182470662825
2.3978952727983707,-3.8028565860326413
2.4849066497880004,-4.158311273566144
2.5649493574615367,-4.288364401814342
2.6390573296152584,-4.390643250934761
2.70805020110221,-4.521979252995847
2.772588722239781,-5.099294618030671
2.833213344056216,-5.197734690843924
2.8903717578961645,-5.346154695962197
2.9444389791664403,-5.232826010655193
2.995732273553991,-5.856980319728187
3.044522437723423,-6.00008116336886
3.091042453358316,-5.856980319728187
3.1354942159291497,-6.00008116336886
3.1780538303479458,-6.262445427836352
3.2188758248682006,-6.619120371775084
3.258096538021482,-6.485588979150561
3.295836866004329,-6.262445427836352
3.332204510175204,-7.466418232162288
3.367295829986474,-8.565030520830398
3.4339872044851463,-6.955592608396297
3.4657359027997265,-7.178736159710507
3.4965075614664802,-7.466418232162288
3.5263605246161616,-8.565030520830398
3.5553480614894135,-7.178736159710507
3.6109179126442243,-7.466418232162288
3.6375861597263857,-7.466418232162288
3.6635616461296463,-7.466418232162288
3.6888794541139363,-7.466418232162288
3.713572066704308,-8.565030520830398
3.7376696182833684,-8.565030520830398
3.7612001156935624,-8.565030520830398
3.828641396489095,-8.565030520830398
3.871201010907891,-7.871883340270452
4.04305126783455,-7.871883340270452
4.110873864173311,-7.871883340270452
4.1588830833596715,-8.565030520830398
4.204692619390966,-8.565030520830398
4.248495242049359,-8.565030520830398
4.3694478524670215,-8.565030520830398
5.924255797414532,-8.565030520830398
