Log(Degree),Log(Probability)
0.6931471805599453,-1.7731536306919327
1.0986122886681098,-1.714218095089983
1.3862943611198906,-1.8950511483383148
1.6094379124341003,-2.1615102106107806
1.791759469228055,-2.449396677544622
1.9459101490553132,-2.802689891247539
2.0794415416798357,-3.034896507082282
2.1972245773362196,-3.3358825451604255
2.302585092994046,-3.449211230467429
2.3978952727983707,-3.8283590302582198
2.4849066497880004,-4.073661879741139
2.5649493574615367,-4.255153905172719
2.6390573296152584,-4.58172507081122
2.70805020110221,-4.779335320120265
2.772588722239781,-5.081121998753588
2.833213344056216,-5.069822443499654
2.8903717578961645,-5.2543937200276245
2.9444389791664403,-5.480921369326075
2.995732273553991,-5.646435807803648
3.044522437723423,-5.607215094650367
3.091042453358316,-5.974939874775684
3.1354942159291497,-6.19116298324532
3.1780538303479458,-6.157261431569639
3.2188758248682006,-6.2262543030565904
3.258096538021482,-6.7252454691755785
3.295836866004329,-6.6140198340653535
3.332204510175204,-6.9935094557702575
3.367295829986474,-7.4790172715519585
3.4011973816621555,-6.919401483616536
3.4339872044851463,-7.766699344003739
3.4657359027997265,-7.255873720237749
3.4965075614664802,-8.86531163267185
3.5263605246161616,-7.073552163443794
3.5553480614894135,-8.172164452111904
3.58351893845611,-7.361234235895575
3.6109179126442243,-7.766699344003739
3.6375861597263857,-7.949020900797694
3.6635616461296463,-7.949020900797694
3.6888794541139363,-8.172164452111904
3.713572066704308,-9.558458813231795
3.7376696182833684,-7.949020900797694
3.7612001156935624,-8.86531163267185
3.784189633918261,-9.558458813231795
3.8066624897703196,-8.86531163267185
3.828641396489095,-8.459846524563684
3.8501476017100584,-9.558458813231795
3.871201010907891,-8.172164452111904
3.8918202981106265,-9.558458813231795
3.912023005428146,-8.86531163267185
3.9318256327243257,-9.558458813231795
3.970291913552122,-8.86531163267185
4.007333185232471,-9.558458813231795
4.060443010546419,-9.558458813231795
4.07753744390572,-9.558458813231795
4.219507705176107,-9.558458813231795
4.2626798770413155,-9.558458813231795
4.276666119016055,-9.558458813231795
4.290459441148391,-9.558458813231795
4.382026634673881,-9.558458813231795
4.430816798843313,-9.558458813231795
4.465908118654584,-9.558458813231795
4.477336814478207,-9.558458813231795
4.543294782270004,-9.558458813231795
4.61512051684126,-9.558458813231795
4.624972813284271,-9.558458813231795
4.709530201312334,-9.558458813231795
4.852030263919617,-9.558458813231795
5.0106352940962555,-8.86531163267185
5.099866427824199,-9.558458813231795
5.123963979403259,-9.558458813231795
5.198497031265826,-9.558458813231795
5.2574953720277815,-9.558458813231795
5.955837369464831,-9.558458813231795
