Log(Degree),Log(Probability)
0.6931471805599453,-1.740650015267532
1.0986122886681098,-1.693252883533954
1.3862943611198906,-1.9261758176625443
1.6094379124341003,-2.1941333847665465
1.791759469228055,-2.5016875313703286
1.9459101490553132,-2.7095993880890394
2.0794415416798357,-3.156613499110076
2.1972245773362196,-3.2569362207379453
2.302585092994046,-3.686560164322845
2.3978952727983707,-3.783802711878224
2.4849066497880004,-4.09589374920893
2.5649493574615367,-4.259781604314047
2.6390573296152584,-4.415074488720082
2.70805020110221,-4.732528719505533
2.772588722239781,-4.980708348981068
2.833213344056216,-5.182945215475963
2.8903717578961645,-5.0238805208462765
2.9444389791664403,-5.311562593298057
2.995732273553991,-5.605802066295998
3.044522437723423,-5.6880401645329695
3.091042453358316,-5.876092396035909
3.1354942159291497,-5.8421908443602275
3.1780538303479458,-5.985291688000901
3.2188758248682006,-6.410174881966167
3.258096538021482,-6.353016468126218
3.295836866004329,-6.758481576234383
3.332204510175204,-6.845492953224013
3.367295829986474,-6.604330896407125
3.4011973816621555,-7.163946684342547
3.4339872044851463,-6.678438868560846
3.4657359027997265,-8.550241045462437
3.4965075614664802,-7.163946684342547
3.5263605246161616,-8.550241045462437
3.5553480614894135,-7.451628756794328
3.58351893845611,-8.144775937354273
3.6375861597263857,-9.243388226022383
3.6635616461296463,-8.550241045462437
3.6888794541139363,-8.550241045462437
3.713572066704308,-9.243388226022383
3.7612001156935624,-8.550241045462437
3.784189633918261,-8.550241045462437
3.8066624897703196,-8.550241045462437
3.828641396489095,-8.550241045462437
3.871201010907891,-8.550241045462437
3.8918202981106265,-8.550241045462437
3.912023005428146,-8.550241045462437
3.9889840465642745,-9.243388226022383
4.007333185232471,-9.243388226022383
4.02535169073515,-9.243388226022383
4.07753744390572,-9.243388226022383
4.189654742026425,-9.243388226022383
4.219507705176107,-9.243388226022383
4.31748811353631,-8.550241045462437
4.382026634673881,-9.243388226022383
4.394449154672439,-9.243388226022383
4.477336814478207,-9.243388226022383
4.5217885770490405,-9.243388226022383
4.543294782270004,-9.243388226022383
4.634728988229636,-9.243388226022383
4.672828834461906,-9.243388226022383
4.74493212836325,-9.243388226022383
4.820281565605037,-9.243388226022383
4.955827057601261,-9.243388226022383
5.0369526024136295,-9.243388226022383
5.049856007249537,-9.243388226022383
5.1298987149230735,-9.243388226022383
5.236441962829949,-9.243388226022383
5.501258210544727,-9.243388226022383
