Log(Degree),Log(Probability)
0.6931471805599453,-1.7550485502118167
1.0986122886681098,-1.6674241150646392
1.3862943611198906,-1.924372361063801
1.6094379124341003,-2.222928516158398
1.791759469228055,-2.5097406451016386
1.9459101490553132,-2.738333801183413
2.0794415416798357,-2.9766187291739854
2.1972245773362196,-3.3189332414194266
2.302585092994046,-3.591111127335242
2.3978952727983707,-3.8601643799535297
2.4849066497880004,-4.1367228671866485
2.5649493574615367,-4.219719786757616
2.6390573296152584,-4.364301015568724
2.70805020110221,-4.912866967317561
2.772588722239781,-4.856777500666518
2.833213344056216,-4.952087680470843
2.8903717578961645,-5.446384002285623
2.9444389791664403,-5.5142065986243844
2.995732273553991,-5.606014147877507
3.044522437723423,-5.919671706732548
3.091042453358316,-5.919671706732548
3.1354942159291497,-5.8936962203292875
3.1780538303479458,-6.060750304992454
3.2188758248682006,-6.261421000454606
3.258096538021482,-6.7240445224027185
3.295836866004329,-6.7240445224027185
3.332204510175204,-6.561525592904943
3.367295829986474,-7.611347717403621
3.4011973816621555,-6.918200536843676
3.4339872044851463,-7.765498397230879
3.4657359027997265,-7.611347717403621
3.4965075614664802,-7.072351216670934
3.5263605246161616,-7.765498397230879
3.5553480614894135,-8.458645577790824
3.58351893845611,-7.947819954024834
3.6109179126442243,-8.170963505339044
3.6375861597263857,-7.947819954024834
3.6635616461296463,-8.458645577790824
3.6888794541139363,-9.557257866458935
3.713572066704308,-8.86411068589899
3.7612001156935624,-9.557257866458935
3.784189633918261,-8.86411068589899
3.8066624897703196,-8.170963505339044
3.828641396489095,-8.86411068589899
3.8501476017100584,-8.86411068589899
3.871201010907891,-8.86411068589899
3.912023005428146,-9.557257866458935
3.9512437185814275,-9.557257866458935
3.970291913552122,-8.86411068589899
4.02535169073515,-8.86411068589899
4.060443010546419,-9.557257866458935
4.07753744390572,-9.557257866458935
4.1588830833596715,-9.557257866458935
4.174387269895637,-9.557257866458935
4.189654742026425,-9.557257866458935
4.2626798770413155,-9.557257866458935
4.30406509320417,-8.86411068589899
4.31748811353631,-9.557257866458935
4.330733340286331,-9.557257866458935
4.394449154672439,-9.557257866458935
4.406719247264253,-9.557257866458935
4.442651256490317,-9.557257866458935
4.477336814478207,-9.557257866458935
4.48863636973214,-9.557257866458935
4.499809670330265,-9.557257866458935
4.51085950651685,-9.557257866458935
4.564348191467836,-9.557257866458935
4.574710978503383,-9.557257866458935
4.59511985013459,-9.557257866458935
4.653960350157523,-9.557257866458935
4.718498871295094,-9.557257866458935
4.795790545596741,-9.557257866458935
4.8283137373023015,-9.557257866458935
4.919980925828125,-9.557257866458935
5.017279836814924,-9.557257866458935
5.236441962829949,-9.557257866458935
