Log(Degree),Log(Probability)
0.6931471805599453,-1.7835796613138901
1.0986122886681098,-1.6598720980559742
1.3862943611198906,-1.880098161412531
1.6094379124341003,-2.1919241264358504
1.791759469228055,-2.493543706731413
1.9459101490553132,-2.842727978940988
2.0794415416798357,-3.1112471326715245
2.1972245773362196,-3.347491308031432
2.302585092994046,-3.564472566651106
2.3978952727983707,-3.8065658667449775
2.4849066497880004,-4.035159022826752
2.5649493574615367,-4.303002753058869
2.6390573296152584,-4.3468053757172616
2.70805020110221,-4.649525325533583
2.772588722239781,-4.790297879414665
2.833213344056216,-5.150300613446072
2.8903717578961645,-5.184202165121754
2.9444389791664403,-5.581083529538526
2.995732273553991,-5.483445059974611
3.044522437723423,-5.555765721554237
3.091042453358316,-6.109150959739023
3.1354942159291497,-5.912440665492969
3.1780538303479458,-6.411431831611957
3.2188758248682006,-6.300206196501732
3.258096538021482,-6.605587846052915
3.295836866004329,-6.759738525880173
3.332204510175204,-6.759738525880173
3.367295829986474,-7.858350814548283
3.4011973816621555,-7.452885706440118
3.4339872044851463,-7.29873502661286
3.4657359027997265,-7.047420598331954
3.4965075614664802,-7.452885706440118
3.5263605246161616,-8.146032887000063
3.5553480614894135,-7.858350814548283
3.58351893845611,-8.551497995108228
3.6109179126442243,-8.146032887000063
3.6375861597263857,-8.146032887000063
3.6635616461296463,-7.635207263234073
3.6888794541139363,-7.635207263234073
3.713572066704308,-8.146032887000063
3.7612001156935624,-7.858350814548283
3.784189633918261,-9.244645175668174
3.8066624897703196,-8.146032887000063
3.828641396489095,-8.551497995108228
3.8501476017100584,-8.551497995108228
3.8918202981106265,-8.551497995108228
3.912023005428146,-8.551497995108228
3.9318256327243257,-9.244645175668174
3.9512437185814275,-8.551497995108228
3.970291913552122,-9.244645175668174
4.007333185232471,-9.244645175668174
4.07753744390572,-8.551497995108228
4.110873864173311,-9.244645175668174
4.1588830833596715,-9.244645175668174
4.30406509320417,-8.551497995108228
4.574710978503383,-9.244645175668174
4.663439094112067,-9.244645175668174
4.727387818712341,-9.244645175668174
4.77912349311153,-9.244645175668174
4.8283137373023015,-9.244645175668174
4.990432586778736,-9.244645175668174
6.210600077024653,-9.244645175668174
