Log(Degree),Log(Probability)
0.6931471805599453,-1.751754134614356
1.0986122886681098,-1.5325398614400356
1.3862943611198906,-1.9340756914083106
1.6094379124341003,-2.1795250002368185
1.791759469228055,-2.5812377587264326
1.9459101490553132,-2.9109910450989003
2.0794415416798357,-3.241232731969477
2.1972245773362196,-3.0995822149064503
2.302585092994046,-3.8509983035903717
2.3978952727983707,-3.891820298110627
2.4849066497880004,-4.179502370562408
2.5649493574615367,-4.02535169073515
2.6390573296152584,-4.6719788556602015
2.70805020110221,-4.504924770997036
2.772588722239781,-4.767289035464526
2.833213344056216,-5.278114659230518
2.8903717578961645,-6.376726947898627
2.9444389791664403,-5.971261839790462
2.995732273553991,-5.278114659230518
3.044522437723423,-5.971261839790462
3.091042453358316,-5.971261839790462
3.1354942159291497,-5.971261839790462
3.1780538303479458,-7.069874128458572
3.2188758248682006,-6.376726947898627
3.258096538021482,-6.376726947898627
3.295836866004329,-6.376726947898627
3.332204510175204,-6.376726947898627
3.367295829986474,-7.069874128458572
3.4011973816621555,-7.069874128458572
3.4339872044851463,-7.069874128458572
3.4965075614664802,-7.069874128458572
3.8918202981106265,-7.069874128458572
4.007333185232471,-7.069874128458572
