Log(Degree),Log(Probability)
0.6931471805599453,-1.7304250133410137
1.0986122886681098,-1.733700125438819
1.3862943611198906,-1.8705957586107396
1.6094379124341003,-2.166883194272014
1.791759469228055,-2.4395022204126993
1.9459101490553132,-2.8684978259310574
2.0794415416798357,-3.0447155997869944
2.1972245773362196,-3.39302229405521
2.302585092994046,-3.5118834969319392
2.3978952727983707,-3.7645858504876935
2.4849066497880004,-4.014116156975097
2.5649493574615367,-4.385412369468012
2.6390573296152584,-4.600833874688312
2.70805020110221,-4.901419351976001
2.772588722239781,-4.941159680625515
2.833213344056216,-5.086341690470013
2.8903717578961645,-5.531652707125377
2.9444389791664403,-5.333201768401539
2.995732273553991,-5.63430686118546
3.044522437723423,-5.8779289438432105
3.091042453358316,-6.067170943481739
3.1354942159291497,-5.844027392167529
3.1780538303479458,-6.026348948961484
3.2188758248682006,-6.35485301593352
3.258096538021482,-6.4726360515899035
3.295836866004329,-6.4726360515899035
3.332204510175204,-6.760318124041684
3.367295829986474,-6.4726360515899035
3.4011973816621555,-7.858930412709794
3.4339872044851463,-7.048000196493465
3.4657359027997265,-8.146612485161574
3.4965075614664802,-7.299314624774372
3.5263605246161616,-7.45346530460163
3.5553480614894135,-8.55207759326974
3.58351893845611,-8.55207759326974
3.6109179126442243,-8.146612485161574
3.6375861597263857,-8.146612485161574
3.6635616461296463,-8.55207759326974
3.6888794541139363,-7.635786861395585
3.713572066704308,-8.55207759326974
3.7376696182833684,-8.55207759326974
3.7612001156935624,-8.55207759326974
3.784189633918261,-9.245224773829685
3.8066624897703196,-9.245224773829685
3.828641396489095,-8.146612485161574
3.871201010907891,-9.245224773829685
3.912023005428146,-9.245224773829685
3.9318256327243257,-8.55207759326974
3.9512437185814275,-9.245224773829685
4.110873864173311,-9.245224773829685
4.204692619390966,-9.245224773829685
4.23410650459726,-9.245224773829685
4.406719247264253,-9.245224773829685
4.465908118654584,-9.245224773829685
4.543294782270004,-9.245224773829685
4.653960350157523,-9.245224773829685
4.663439094112067,-9.245224773829685
4.672828834461906,-8.55207759326974
4.74493212836325,-9.245224773829685
4.762173934797756,-9.245224773829685
4.844187086458591,-9.245224773829685
4.969813299576001,-9.245224773829685
5.062595033026967,-9.245224773829685
5.187385805840755,-9.245224773829685
5.41610040220442,-9.245224773829685
5.583496308781699,-9.245224773829685
