Point Number,Degree
0,2
1,13
2,3
3,5
4,5
5,3
6,5
7,8
8,5
9,4
10,3
11,4
12,11
13,2
14,8
15,2
16,5
17,4
18,4
19,13
20,2
21,6
22,2
23,9
24,7
25,2
26,5
27,5
28,5
29,12
30,10
31,4
32,6
33,5
34,4
35,8
36,5
37,4
38,13
39,21
40,3
41,3
42,12
43,3
44,4
45,9
46,2
47,5
48,8
49,3
50,3
51,12
52,2
53,4
54,4
55,10
56,4
57,4
58,5
59,2
60,17
61,9
62,9
63,10
64,2
65,10
66,11
67,5
68,3
69,10
70,8
71,12
72,5
73,4
74,3
75,6
76,3
77,2
78,48
79,5
80,3
81,5
82,6
83,4
84,4
85,17
86,3
87,3
88,9
89,2
90,8
91,2
92,10
93,2
94,9
95,5
96,8
97,11
98,2
99,13
100,3
101,7
102,2
103,34
104,2
105,5
106,6
107,4
108,2
109,5
110,10
111,6
112,5
113,6
114,5
115,14
116,2
117,7
118,3
119,2
120,8
121,2
122,5
123,2
124,4
125,2
126,20
127,3
128,3
129,11
130,2
131,7
132,5
133,7
134,3
135,4
136,17
137,2
138,6
139,4
140,5
141,2
142,16
143,2
144,8
145,9
146,6
147,7
148,3
149,7
150,7
151,10
152,16
153,5
154,3
155,4
156,8
157,2
158,6
159,3
160,7
161,3
162,3
163,23
164,2
165,6
166,5
167,2
168,7
169,5
170,4
171,4
172,3
173,8
174,72
175,2
176,4
177,3
178,10
179,9
180,9
181,2
182,10
183,9
184,10
185,3
186,9
187,10
188,48
189,3
190,4
191,3
192,29
193,4
194,4
195,5
196,6
197,24
198,2
199,23
200,2
201,5
202,21
203,2
204,7
205,2
206,7
207,3
208,15
209,28
210,3
211,3
212,7
213,16
214,3
215,2
216,19
217,3
218,3
219,7
220,17
221,3
222,8
223,4
224,3
225,6
226,5
227,11
228,2
229,23
230,3
231,3
232,16
233,7
234,2
235,5
236,2
237,21
238,3
239,3
240,4
241,8
242,6
243,6
244,8
245,2
246,21
247,18
248,2
249,6
250,3
251,12
252,2
253,9
254,13
255,3
256,5
257,22
258,2
259,16
260,27
261,7
262,3
263,3
264,23
265,8
266,10
267,4
268,10
269,2
270,10
271,16
272,5
273,6
274,2
275,25
276,28
277,2
278,40
279,5
280,3
281,4
282,10
283,4
284,3
285,5
286,2
287,10
288,2
289,4
290,3
291,12
292,4
293,4
294,4
295,11
296,7
297,3
298,4
299,9
300,2
301,5
302,7
303,7
304,2
305,70
306,2
307,4
308,3
309,4
310,4
311,2
312,15
313,18
314,16
315,2
316,6
317,6
318,5
319,7
320,18
321,3
322,3
323,15
324,3
325,3
326,13
327,2
328,15
329,2
330,5
331,5
332,5
333,20
334,8
335,4
336,5
337,6
338,4
339,10
340,12
341,5
342,5
343,4
344,11
345,18
346,3
347,3
348,14
349,3
350,5
351,4
352,4
353,41
354,2
355,4
356,8
357,2
358,6
359,6
360,5
361,7
362,3
363,10
364,2
365,8
366,3
367,3
368,10
369,7
370,3
371,4
372,5
373,6
374,7
375,2
376,24
377,2
378,18
379,3
380,3
381,12
382,2
383,7
384,9
385,4
386,9
387,3
388,3
389,8
390,17
391,4
392,4
393,4
394,12
395,5
396,2
397,12
398,2
399,3
400,16
401,7
402,7
403,3
404,5
405,9
406,3
407,3
408,7
409,12
410,4
411,3
412,13
413,3
414,4
415,4
416,3
417,2
418,31
419,2
420,6
421,3
422,8
423,2
424,5
425,4
426,16
427,10
428,4
429,4
430,7
431,4
432,10
433,6
434,3
435,6
436,9
437,2
438,9
439,7
440,2
441,55
442,2
443,6
444,5
445,5
446,5
447,7
448,5
449,3
450,3
451,12
452,3
453,5
454,4
455,4
456,11
457,2
458,6
459,4
460,4
461,6
462,13
463,2
464,4
465,3
466,6
467,5
468,3
469,8
470,2
