Point Number,Degree
0,7
1,5
2,5
3,5
4,5
5,11
6,2
7,7
8,5
9,4
10,6
11,7
12,3
13,3
14,25
15,5
16,2
17,4
18,8
19,3
20,2
21,7
22,2
23,8
24,2
25,3
26,5
27,13
28,4
29,5
30,2
31,5
32,14
33,4
34,3
35,5
36,2
37,7
38,2
39,9
40,5
41,5
42,5
43,6
44,3
45,19
46,2
47,5
48,5
49,4
50,5
51,10
52,3
53,4
54,2
55,9
56,4
57,3
58,5
59,2
60,10
61,2
62,10
63,2
64,12
65,2
66,4
67,3
68,11
69,5
70,5
71,5
72,2
73,6
74,11
75,2
76,4
77,3
78,8
79,4
80,4
81,7
82,20
83,4
84,3
85,6
86,2
87,4
88,10
89,4
90,3
91,4
92,7
93,3
94,3
95,7
96,2
97,21
98,3
99,3
100,4
101,4
102,2
103,11
104,2
105,3
106,11
107,9
108,2
109,4
110,3
111,9
112,2
113,10
114,2
115,5
116,9
117,9
118,2
119,16
120,2
121,5
122,4
123,2
124,5
125,8
126,2
127,5
128,2
129,5
130,16
131,11
132,2
133,5
134,11
135,2
136,8
137,3
138,6
139,12
140,3
141,3
142,9
143,7
144,8
145,29
146,4
147,3
148,6
149,5
150,2
151,6
152,3
153,2
154,12
155,4
156,5
157,3
158,5
159,12
160,3
161,4
162,2
163,8
164,2
165,5
166,2
167,6
168,3
169,4
170,2
171,12
172,19
173,2
174,19
175,3
176,7
177,3
178,6
179,5
180,5
181,15
182,5
183,5
184,5
185,7
186,3
187,5
188,2
189,13
190,6
191,4
192,2
193,5
194,3
195,8
196,2
197,24
198,2
199,4
200,4
201,2
202,15
203,2
204,6
205,8
206,2
207,10
208,3
209,3
210,19
211,3
212,3
213,11
214,6
215,5
216,10
217,4
218,10
219,6
220,7
221,9
222,2
223,11
224,22
225,7
226,3
227,7
228,8
229,4
230,5
231,9
232,3
233,12
234,2
235,53
236,2
237,11
238,11
239,3
240,5
241,5
242,12
243,9
244,6
245,2
246,8
247,5
248,4
249,8
250,16
251,5
252,2
253,7
254,2
255,6
256,21
257,7
258,4
259,3
260,13
261,5
262,3
263,8
264,6
265,2
266,19
267,4
268,5
269,3
270,10
271,9
272,15
273,4
274,7
275,6
276,2
277,6
278,5
279,21
280,2
281,3
282,37
283,2
284,6
285,3
286,3
287,8
288,5
289,4
290,5
291,4
292,51
293,8
294,3
295,6
296,3
297,6
298,2
299,9
300,4
301,2
302,7
303,7
304,3
305,2
306,10
307,3
308,3
309,5
310,5
311,4
312,16
313,2
314,9
315,6
316,5
317,5
318,5
319,8
320,2
321,7
322,14
323,5
324,4
325,5
326,5
327,2
328,15
329,3
330,5
331,3
332,3
333,9
334,3
335,3
336,7
337,3
338,3
339,9
340,3
341,2
342,16
343,2
344,9
345,6
346,2
347,7
348,4
349,9
350,3
351,3
352,8
353,4
354,17
355,4
356,4
357,4
358,6
359,3
360,9
361,7
362,3
363,2
364,9
365,5
366,2
367,4
368,8
369,3
370,6
371,17
372,5
373,4
374,5
375,5
376,23
377,5
378,4
379,5
380,4
381,15
382,5
383,4
384,4
385,8
386,2
387,6
388,2
389,6
390,2
391,15
392,2
393,8
394,8
395,2
396,9
397,2
398,8
399,3
400,3
401,12
402,3
403,4
404,2
405,12
406,2
407,25
408,5
409,3
410,6
411,2
412,6
413,3
414,9
415,2
416,6
417,2
418,5
419,12
420,6
421,6
422,5
423,6
424,5
425,10
426,2
427,3
428,10
429,3
430,3
431,5
432,4
433,2
434,12
435,2
436,3
437,4
438,2
439,7
440,2
441,3
442,9
443,4
444,4
445,4
446,12
447,2
448,5
449,4
450,7
451,4
452,4
453,5
454,29
455,3
456,6
457,4
458,4
459,7
460,4
461,3
462,4
463,11
464,3
465,4
466,3
467,5
468,2
