Point Number,Degree
0,3
1,2
2,6
3,2
4,5
5,4
6,3
7,5
8,2
9,9
10,2
11,4
12,2
13,13
14,4
15,3
16,4
17,9
18,2
19,5
20,4
21,4
22,11
23,7
24,2
25,7
26,6
27,6
28,9
29,3
30,3
31,22
32,4
33,4
34,4
35,9
36,2
37,5
38,4
39,5
40,12
41,4
42,8
43,2
44,8
45,5
46,5
47,3
48,2
49,9
50,11
51,4
52,3
53,4
54,14
55,5
56,3
57,5
58,6
59,3
60,3
61,21
62,2
63,4
64,3
65,12
66,2
67,8
68,7
69,6
70,8
71,6
72,9
73,2
74,19
75,7
76,5
77,10
78,7
79,7
80,8
81,3
82,10
83,2
84,6
85,14
86,5
87,4
88,5
89,5
90,39
91,4
92,3
93,4
94,14
95,2
96,8
97,3
98,4
99,12
100,2
101,5
102,4
103,5
104,17
105,10
106,12
107,2
108,10
109,3
110,3
111,9
112,2
113,14
114,2
115,11
116,15
117,8
118,2
119,9
120,2
121,9
122,4
123,9
124,21
125,7
126,6
127,6
128,5
129,9
130,4
131,5
132,8
133,2
134,29
135,2
136,6
137,5
138,5
139,5
140,71
141,2
142,11
143,11
144,2
145,6
146,4
147,8
148,3
149,7
150,2
151,14
152,4
153,5
154,3
155,7
156,4
157,12
158,4
159,2
160,5
161,9
162,3
163,3
164,18
165,3
166,3
167,9
168,2
169,5
170,6
171,2
172,8
173,2
174,11
175,3
176,3
177,10
178,8
179,3
180,3
181,11
182,2
183,7
184,4
185,4
186,5
187,11
188,3
189,2
190,11
191,2
192,5
193,2
194,27
195,3
196,2
197,22
198,6
199,5
200,5
201,5
202,14
203,10
204,2
205,15
206,2
207,4
208,9
209,6
210,9
211,14
212,3
213,3
214,16
215,5
216,3
217,8
218,4
219,5
220,16
221,2
222,4
223,8
224,10
225,2
226,11
227,5
228,3
229,4
230,20
231,5
232,5
233,4
234,18
235,3
236,6
237,3
238,3
239,62
240,2
241,4
242,3
243,15
244,3
245,16
246,3
247,12
248,5
249,6
250,7
251,11
252,2
253,8
254,7
255,16
256,3
257,3
258,8
259,5
260,2
261,7
262,2
263,14
264,2
265,7
266,7
267,6
268,2
269,7
270,12
271,3
272,5
273,2
274,20
275,5
276,4
277,6
278,3
279,5
280,15
281,11
282,2
283,9
284,3
285,3
286,6
287,5
288,9
289,3
290,3
291,12
292,3
293,3
294,4
295,9
296,2
297,8
298,5
299,3
300,4
301,6
302,8
303,2
304,21
305,2
306,4
307,3
308,28
309,4
310,5
311,3
312,5
313,6
314,8
315,2
316,7
317,2
318,7
319,8
320,3
321,5
322,5
323,8
324,16
325,4
326,3
327,4
328,8
329,3
330,3
331,12
332,2
333,9
334,6
335,6
336,7
337,4
338,2
339,8
340,13
341,5
342,4
343,4
344,9
345,4
346,4
347,9
348,30
349,4
350,3
351,5
352,2
353,6
354,8
355,3
356,3
357,5
358,8
359,4
360,3
361,4
362,6
363,11
364,4
365,3
366,6
367,3
368,4
369,11
370,2
371,4
372,3
373,9
374,2
375,4
376,5
377,4
378,4
379,18
380,5
381,6
382,2
383,8
384,3
385,3
386,10
387,3
388,4
389,3
390,16
391,5
392,5
393,6
394,2
395,6
396,14
397,2
398,8
399,2
400,7
401,8
402,4
403,3
404,5
405,2
406,11
407,3
408,3
409,18
410,2
411,5
412,3
413,5
414,3
415,11
416,2
417,6
418,2
419,5
420,4
421,7
422,3
423,2
424,20
425,5
426,2
427,4
428,4
429,5
430,11
431,9
432,3
433,10
434,2
435,8
436,8
437,8
438,2
439,10
440,13
441,3
442,5
443,3
444,4
445,38
446,2
447,9
448,2
449,4
450,9
451,3
452,3
453,9
454,3
455,3
456,8
457,7
458,4
459,2
460,17
461,5
462,5
463,5
464,3
465,8
466,3
467,5
468,10
469,2
470,8
471,4
472,4
473,4
474,9
