Point Number,Degree
0,4
1,4
2,3
3,4
4,11
5,5
6,5
7,4
8,6
9,2
10,12
11,4
12,3
13,7
14,4
15,4
16,6
17,5
18,4
19,3
20,4
21,21
22,5
23,7
24,3
25,4
26,11
27,2
28,9
29,2
30,3
31,6
32,3
33,3
34,12
35,3
36,3
37,8
38,2
39,7
40,2
41,14
42,2
43,5
44,5
45,2
46,8
47,2
48,4
49,2
50,27
51,3
52,5
53,3
54,7
55,4
56,5
57,4
58,13
59,3
60,5
61,7
62,4
63,6
64,9
65,3
66,3
67,52
68,3
69,3
70,7
71,5
72,2
73,5
74,8
75,6
76,3
77,3
78,10
79,4
80,3
81,7
82,4
83,3
84,8
85,37
86,2
87,3
88,7
89,3
90,3
91,9
92,2
93,6
94,5
95,9
96,3
97,3
98,30
99,16
100,2
101,13
102,15
103,5
104,5
105,6
106,5
107,19
108,3
109,3
110,10
111,2
112,6
113,2
114,4
115,11
116,4
117,3
118,7
119,27
120,4
121,4
122,4
123,18
124,4
125,3
126,5
127,4
128,15
129,5
130,4
131,4
132,5
133,15
134,12
135,2
136,4
137,5
138,3
139,5
140,2
141,27
142,2
143,11
144,9
145,2
146,8
147,3
148,9
149,3
150,8
151,22
152,8
153,6
154,5
155,6
156,6
157,18
158,2
159,22
160,3
161,3
162,19
163,6
164,16
165,29
166,2
167,4
168,3
169,5
170,2
171,11
172,2
173,4
174,2
175,7
176,3
177,3
178,5
179,6
180,11
181,2
182,6
183,4
184,5
185,5
186,2
187,18
188,3
189,3
190,5
191,3
192,10
193,2
194,5
195,3
196,5
197,2
198,12
199,2
200,4
201,2
202,12
203,6
204,6
205,5
206,8
207,4
208,3
209,7
210,11
211,6
212,5
213,3
214,6
215,7
216,4
217,3
218,4
219,13
220,3
221,4
222,3
223,5
224,2
