Point Number,Degree
0,3
1,2
2,7
3,3
4,3
5,7
6,4
7,4
8,5
9,12
10,2
11,3
12,10
13,7
14,2
15,9
16,2
17,6
18,2
19,6
20,6
21,9
22,2
23,9
24,3
25,3
26,12
27,2
28,6
29,2
30,5
31,2
32,8
33,2
34,5
35,2
36,7
37,2
38,4
39,2
40,24
41,3
42,3
43,9
44,6
45,7
46,6
47,2
48,8
49,6
50,13
51,2
52,4
53,2
54,9
55,5
56,2
57,4
58,5
59,2
60,11
61,3
62,3
63,5
64,2
65,9
66,2
67,6
68,3
69,3
70,7
71,2
72,14
73,2
74,6
75,2
76,4
77,3
78,6
79,2
80,8
81,4
82,2
83,4
84,9
85,2
86,5
87,5
88,4
89,2
90,6
91,16
92,4
93,3
94,4
95,9
96,9
97,2
98,8
99,2
100,6
101,5
102,11
103,2
104,3
105,10
106,4
107,4
108,4
109,13
110,3
111,7
112,2
113,3
114,3
115,7
116,3
117,4
118,2
119,43
120,3
121,3
122,7
123,3
124,3
125,5
126,15
127,2
128,4
129,8
130,4
131,6
132,6
133,4
134,2
135,9
136,15
137,2
138,8
139,2
140,6
141,5
142,2
143,10
144,2
145,3
146,7
147,17
148,3
149,3
150,10
151,2
152,13
153,2
154,7
155,3
156,5
157,2
158,13
159,4
160,3
161,5
162,2
163,11
164,4
165,3
166,3
167,14
168,3
169,3
170,21
171,3
172,3
173,7
174,2
175,4
176,3
177,2
178,19
179,3
180,4
181,3
182,8
183,6
184,4
185,4
186,8
187,8
188,2
189,5
190,4
191,2
192,10
193,3
194,3
195,13
196,4
197,2
198,14
199,5
200,3
201,7
202,5
203,7
204,4
205,5
206,12
207,36
208,3
209,3
210,5
211,4
212,2
213,11
214,2
215,9
216,2
217,6
218,3
219,3
220,11
221,3
222,3
223,9
224,2
225,7
226,12
227,3
228,3
229,8
230,2
231,6
232,2
233,5
234,2
235,7
236,24
237,6
238,2
239,4
240,4
241,12
242,6
243,6
244,5
245,5
246,10
247,2
248,9
249,5
250,5
251,6
252,8
253,24
254,7
255,3
256,7
257,5
258,2
259,7
260,2
261,12
262,5
263,4
264,4
265,8
266,3
267,3
268,15
269,2
270,7
271,2
272,4
273,7
274,6
275,2
276,11
277,4
278,4
279,4
280,8
281,5
282,3
283,3
284,28
285,4
286,4
287,4
288,11
289,3
290,3
291,6
292,2
293,11
294,3
295,3
296,10
297,2
298,7
299,3
300,3
301,5
302,9
303,2
304,5
305,3
306,5
307,2
308,13
309,2
310,9
311,5
312,3
313,6
314,4
315,6
316,2
317,17
318,6
319,6
320,5
321,7
322,3
323,6
324,19
325,2
326,9
327,2
328,6
329,5
330,5
331,8
332,3
333,3
334,8
335,2
336,6
337,2
338,3
