Point Number,Degree
0,5
1,2
2,4
3,3
4,9
5,3
6,3
7,7
8,2
9,4
10,3
11,14
12,2
13,5
14,8
15,2
16,10
17,3
18,3
19,5
20,5
21,2
22,9
23,2
24,8
25,2
26,3
27,15
28,5
29,7
30,5
31,4
32,8
33,2
34,8
35,2
36,5
37,2
38,21
39,4
40,3
41,6
42,3
43,4
44,11
45,2
46,5
47,4
48,3
49,6
50,11
51,4
52,4
53,5
54,3
55,13
56,7
57,6
58,4
59,8
60,4
61,5
62,9
63,4
64,3
65,3
66,24
67,10
68,5
69,3
70,6
71,2
72,9
73,2
74,9
75,3
76,6
77,2
78,5
79,17
80,6
81,3
82,5
83,5
84,2
85,10
86,7
87,2
88,8
89,2
90,13
91,2
92,4
93,3
94,7
95,3
96,3
97,11
98,6
99,6
100,3
101,5
102,8
103,4
104,4
105,8
106,62
107,3
108,3
109,5
110,3
111,7
112,3
113,6
114,5
115,3
116,8
117,2
118,5
119,2
120,19
121,3
122,4
123,3
124,11
125,2
126,7
127,2
128,8
129,3
130,4
131,14
132,4
133,5
134,3
135,9
136,7
137,7
138,23
139,3
140,3
141,8
142,2
143,6
144,2
145,5
146,8
147,2
148,6
149,4
150,3
151,4
152,12
153,5
154,3
155,6
156,2
157,9
158,5
159,4
160,5
161,6
162,36
163,2
164,5
165,5
166,3
167,2
168,7
169,3
170,2
171,29
172,4
173,4
174,4
175,6
176,6
177,2
178,4
179,2
180,6
181,6
182,4
183,4
184,5
185,2
186,30
187,14
188,11
189,5
190,6
191,6
192,9
193,8
194,3
195,3
196,20
197,2
198,5
199,3
200,3
201,24
202,5
203,4
204,5
205,4
206,15
207,4
208,2
209,7
210,5
211,5
212,6
213,22
214,7
215,3
216,8
217,3
218,8
219,7
220,3
221,4
222,16
223,3
224,3
225,16
226,3
227,3
228,31
229,2
230,7
231,6
232,2
233,12
234,2
235,10
236,3
237,3
238,8
239,10
240,5
241,2
242,8
243,4
244,12
245,24
246,3
247,3
248,5
249,2
250,10
251,2
252,13
253,2
254,19
255,4
256,5
257,4
258,5
259,26
260,2
261,6
262,5
263,5
264,9
265,5
266,3
267,6
268,3
269,7
270,44
271,3
272,4
273,2
274,13
275,2
276,10
277,3
278,3
279,11
280,10
281,4
282,3
283,8
284,10
285,4
286,3
287,10
288,7
289,20
290,2
291,6
292,3
293,3
294,8
295,3
296,3
297,5
298,8
299,2
300,3
301,13
302,2
303,10
304,2
305,6
306,2
307,3
308,5
309,13
310,4
311,4
312,4
313,11
314,9
315,5
316,4
317,4
318,7
319,2
320,8
321,8
322,2
323,15
324,4
325,4
326,6
327,3
328,4
329,11
330,2
331,4
332,3
333,12
334,2
335,5
336,3
337,3
338,41
339,5
340,5
341,4
342,7
343,4
344,4
345,17
346,4
347,2
348,4
349,12
350,2
351,4
352,2
353,6
354,9
355,4
356,4
357,5
358,3
359,11
360,2
361,12
362,5
363,5
364,2
365,5
366,6
367,3
368,2
369,17
370,5
371,4
372,4
373,5
374,7
375,4
376,2
377,5
378,4
379,2
380,15
381,8
382,2
383,3
384,4
385,4
386,8
387,3
388,3
389,5
390,2
391,7
392,14
393,2
394,3
395,8
396,3
397,3
398,10
399,2
400,4
401,4
402,2
403,16
404,2
405,6
406,6
407,2
408,6
409,4
410,2
411,9
412,6
413,6
414,4
415,7
416,3
417,5
418,17
419,2
420,38
421,7
422,8
423,2
424,5
425,5
426,6
427,5
428,3
429,5
430,2
431,9
432,6
433,2
434,10
435,2
436,10
437,7
438,2
439,4
440,7
441,2
442,6
443,6
444,7
445,5
446,4
447,2
448,5
449,3
450,13
451,5
452,5
453,5
454,5
455,9
456,2
457,2
