Point Number,Degree
0,2
1,4
2,3
3,3
4,46
5,4
6,3
7,4
8,11
9,3
10,4
11,15
12,3
13,7
14,2
15,7
16,5
17,6
18,14
19,5
20,2
21,8
22,4
23,4
24,9
25,3
26,3
27,16
28,11
29,5
30,6
31,4
32,4
33,7
34,2
35,12
36,2
37,3
38,9
39,4
40,4
41,4
42,12
43,3
44,4
45,3
46,19
47,2
48,4
49,2
50,10
51,2
52,6
53,5
54,2
55,5
56,3
57,2
58,10
59,3
60,4
61,2
62,20
63,4
64,3
65,6
66,7
67,5
68,5
69,7
70,2
71,8
72,20
73,2
74,6
75,2
76,6
77,5
78,3
79,3
80,11
81,4
82,3
83,5
84,3
85,38
86,8
87,3
88,4
89,9
90,4
91,4
92,6
93,2
94,12
95,3
96,3
97,9
98,2
99,5
100,8
101,4
102,3
103,4
104,18
105,2
106,5
107,3
108,3
109,8
110,4
111,5
112,4
113,2
114,7
115,9
116,2
117,9
118,2
119,8
120,2
121,6
122,4
123,4
124,7
125,4
126,21
127,3
128,3
129,11
130,7
131,8
132,9
133,8
134,6
135,2
136,10
137,8
138,11
139,2
140,41
141,3
142,3
143,18
144,9
145,8
146,2
147,6
148,7
149,5
150,9
151,6
152,13
153,4
154,3
155,6
156,3
157,5
158,15
159,5
160,4
161,3
162,6
163,2
164,8
165,4
166,2
167,6
168,2
169,4
170,3
171,15
172,2
173,5
174,3
175,4
176,25
177,2
178,3
179,6
180,2
181,12
182,3
183,4
184,13
185,7
186,2
187,6
188,9
189,2
190,13
191,8
192,8
193,3
194,4
195,12
196,2
197,4
198,3
199,16
200,2
201,3
202,6
203,3
204,2
205,14
206,2
207,20
208,6
209,5
210,4
211,6
212,2
213,13
214,3
215,4
216,3
217,39
218,9
219,6
220,5
221,7
222,4
223,5
224,12
225,5
226,5
227,4
228,7
229,25
230,13
231,10
232,8
233,7
234,7
235,7
236,10
237,3
238,3
239,19
240,10
241,3
242,3
243,8
244,2
245,6
246,2
247,14
248,3
249,9
250,2
251,14
252,13
253,3
254,6
255,7
256,4
257,2
258,17
259,19
260,2
261,4
262,4
263,4
264,2
265,42
266,6
267,2
268,5
269,4
270,6
271,3
272,8
273,5
274,2
275,5
276,5
277,11
278,2
279,7
280,2
281,3
282,8
283,6
284,2
285,6
286,5
287,8
288,2
289,15
290,4
291,3
292,4
293,14
294,10
295,3
296,7
297,5
298,5
299,7
300,5
301,3
302,2
303,10
304,3
305,4
306,2
307,17
308,4
309,3
310,7
311,3
312,3
313,7
314,4
315,3
316,5
317,32
318,3
319,3
320,4
321,13
322,3
323,4
324,5
325,3
326,6
327,3
328,4
329,12
330,3
331,4
332,2
333,12
334,2
335,8
336,6
337,6
338,5
339,2
340,9
341,2
342,12
343,2
344,5
345,2
346,10
347,5
348,3
349,5
350,4
351,50
352,2
353,4
354,3
355,11
356,7
357,4
358,10
359,4
360,4
361,6
362,2
363,12
364,2
365,6
366,3
367,3
368,2
369,20
370,4
371,5
372,3
373,5
374,5
375,6
376,2
377,11
378,4
379,4
380,4
381,8
382,2
383,10
384,3
385,4
386,3
387,10
388,2
389,8
390,3
391,6
392,4
393,3
394,5
395,2
396,31
397,4
398,4
399,3
400,6
401,3
402,8
403,2
404,5
405,2
406,6
407,2
408,9
409,2
410,10
411,2
412,7
413,2
414,7
415,5
416,4
417,6
418,8
419,11
420,2
421,4
422,11
423,6
424,5
425,4
426,6
427,4
428,10
429,3
430,3
431,4
432,3
