Point Number,Degree
0,4
1,2
2,3
3,4
4,4
5,3
6,3
7,7
8,5
9,4
10,3
11,5
12,15
13,3
14,2
15,14
16,2
17,9
18,2
19,17
20,6
21,3
22,6
23,2
24,6
25,4
26,13
27,2
28,3
29,7
30,6
31,2
32,12
33,2
34,7
35,10
36,3
37,3
38,11
39,3
40,2
41,17
42,2
43,5
44,3
45,5
46,2
47,8
48,3
49,2
50,10
51,5
52,3
53,6
54,3
55,5
56,9
57,2
58,9
59,2
60,5
61,2
62,5
63,2
64,18
65,3
66,3
67,7
68,3
69,5
70,4
71,14
72,6
73,7
74,5
75,5
76,5
77,7
78,9
79,2
80,12
81,6
82,7
83,3
84,5
85,8
86,9
87,2
88,4
89,2
90,34
91,2
92,5
93,3
94,4
95,13
96,9
97,3
98,5
99,6
100,3
101,7
102,12
103,2
104,5
105,4
106,4
107,26
108,2
109,9
110,4
111,4
112,6
113,4
114,14
115,2
116,8
117,6
118,2
119,7
120,13
121,2
122,9
123,4
124,4
125,4
126,11
127,3
128,2
129,17
130,6
131,2
132,14
133,7
134,3
135,7
136,2
137,11
138,5
139,7
140,6
141,8
142,15
143,4
144,5
145,4
146,5
147,32
148,5
149,4
150,4
151,10
152,6
153,5
154,5
155,8
156,5
157,2
158,12
159,2
160,7
161,2
162,4
163,7
164,9
165,2
166,9
167,4
168,4
169,7
170,35
171,3
172,3
173,7
174,3
175,4
176,4
177,15
178,2
179,6
180,5
181,3
182,8
183,2
184,7
185,5
186,11
187,4
188,5
189,3
190,8
191,32
192,2
193,4
194,2
195,4
196,7
197,2
198,5
199,5
200,2
201,5
202,11
203,3
204,4
205,2
206,8
207,4
208,4
209,9
210,2
211,5
212,2
213,5
214,4
215,2
216,21
217,4
218,4
219,4
220,16
221,4
222,4
223,4
224,8
225,3
226,3
227,5
228,9
229,3
230,3
231,6
232,4
233,3
234,3
235,13
236,8
237,2
238,6
239,6
240,7
241,2
242,8
243,5
244,17
245,2
246,3
247,7
248,5
249,4
250,7
251,2
252,6
253,3
254,3
255,14
256,4
257,5
258,4
259,6
260,2
261,23
262,2
263,12
264,3
265,3
266,9
267,4
268,5
269,5
270,7
271,3
272,3
273,9
274,2
275,7
276,2
277,3
278,12
279,2
280,4
281,5
282,3
283,3
284,11
285,5
286,3
287,6
288,3
289,7
290,2
291,9
292,2
293,3
