Point Number,Degree
0,3
1,2
2,7
3,4
4,3
5,5
6,5
7,3
8,3
9,19
10,2
11,7
12,2
13,14
14,2
15,5
16,4
17,4
18,7
19,7
20,3
21,7
22,2
23,7
24,2
25,11
26,6
27,3
28,4
29,3
30,14
31,2
32,4
33,4
34,4
35,3
36,2
37,12
38,3
39,3
40,5
41,4
42,2
43,16
44,7
45,7
46,6
47,5
48,8
49,4
50,7
51,2
52,23
53,5
54,6
55,2
56,6
57,5
58,17
59,2
60,3
61,13
62,7
63,3
64,7
65,2
66,6
67,4
68,8
69,6
70,5
71,2
72,13
73,2
74,8
75,6
76,2
77,4
78,4
79,11
80,2
81,7
82,3
83,3
84,24
85,3
86,4
87,3
88,11
89,3
90,3
91,12
92,6
93,2
94,6
95,5
96,8
97,4
98,4
99,5
100,16
101,3
102,2
103,9
104,3
105,3
106,13
107,2
108,6
109,4
110,4
111,9
112,4
113,5
114,4
115,6
116,14
117,2
118,4
119,3
120,11
121,3
122,3
123,17
124,2
125,3
126,5
127,3
128,4
129,8
130,2
131,9
132,2
133,7
134,2
135,6
136,4
137,4
138,6
139,12
140,5
141,5
142,5
143,8
144,4
145,4
146,5
147,17
148,2
149,4
150,5
151,2
152,4
153,2
154,33
155,2
156,5
157,2
158,4
159,17
160,2
161,3
162,12
163,2
164,10
165,7
166,2
167,8
168,8
169,3
170,13
171,8
172,3
173,3
174,15
175,2
176,6
177,5
178,5
179,5
180,12
181,3
182,3
183,15
184,2
185,3
186,9
187,7
188,2
189,5
190,6
191,3
192,5
193,15
194,2
195,5
196,2
197,7
198,2
199,6
200,5
201,4
202,4
203,8
204,38
205,10
206,6
207,6
208,5
209,7
210,3
211,13
212,7
213,3
214,5
215,11
216,4
217,4
218,5
219,2
220,11
221,3
222,11
223,4
224,3
225,6
226,3
227,2
228,22
229,10
230,3
231,8
232,9
233,3
234,9
235,4
236,4
237,4
238,16
239,5
240,7
241,6
242,6
243,2
244,9
245,14
246,2
247,13
248,3
249,4
250,2
251,9
252,2
253,5
254,6
255,3
256,4
257,2
258,9
259,2
260,39
261,6
262,3
263,4
264,5
265,5
266,3
267,15
268,6
269,3
270,5
271,6
272,5
273,4
274,13
275,3
276,3
277,10
278,8
279,3
280,3
281,5
282,4
283,10
284,4
285,4
286,4
287,12
288,3
289,3
290,13
291,4
292,2
293,7
294,2
295,4
296,8
297,2
298,4
299,4
300,3
301,30
302,2
303,4
304,3
305,6
306,2
307,7
308,3
309,3
310,5
311,11
312,5
313,2
314,5
315,3
316,8
317,2
318,7
319,3
320,3
321,12
322,3
323,3
324,4
325,8
326,5
327,3
328,5
329,5
330,2
331,19
332,3
333,3
334,5
335,2
336,6
337,4
338,4
339,2
340,5
341,19
342,2
343,10
344,2
345,3
346,6
347,4
348,7
349,2
350,5
351,14
352,11
353,5
354,3
355,7
356,7
357,2
358,5
359,2
360,9
361,15
362,4
363,7
364,3
365,4
366,3
367,8
368,2
369,14
370,6
371,3
372,5
373,3
374,4
375,10
376,2
377,14
378,4
379,3
380,5
381,2
382,17
383,2
384,6
385,7
386,3
387,3
388,6
389,7
390,2
391,4
392,3
393,2
394,19
395,2
396,3
397,10
398,5
399,2
400,5
401,4
402,7
403,2
404,6
405,3
406,4
407,2
408,7
