Point Number,Degree
0,4
1,2
2,3
3,8
4,2
5,5
6,3
7,3
8,11
9,2
10,7
11,3
12,2
13,8
14,4
15,3
16,5
17,11
18,3
19,3
20,7
21,2
22,3
23,3
24,10
25,7
26,4
27,3
28,5
29,5
30,6
31,3
32,3
33,24
34,2
35,7
36,2
37,7
38,2
39,5
40,5
41,9
42,5
43,5
44,5
45,5
46,12
47,3
48,4
49,2
50,7
51,2
52,3
53,16
54,3
55,3
56,17
57,3
58,3
59,7
60,9
61,2
62,3
63,7
64,14
65,2
66,10
67,3
68,5
69,3
70,5
71,13
72,2
73,5
74,10
75,8
76,4
77,2
78,10
79,2
80,12
81,16
82,32
83,2
84,5
85,4
86,4
87,10
88,3
89,3
90,10
91,2
92,6
93,3
94,7
95,6
96,26
97,2
98,12
99,2
100,13
101,2
102,7
103,4
104,7
105,2
106,9
107,2
108,15
109,2
110,9
111,2
112,7
113,4
114,3
115,7
116,7
117,16
118,3
119,4
120,2
121,9
122,2
123,9
124,2
125,6
126,3
127,3
128,13
129,2
130,26
131,8
132,4
133,2
134,5
135,10
136,6
137,4
138,5
139,7
140,10
141,5
142,5
143,6
144,7
145,21
146,2
147,4
148,5
149,2
150,5
151,5
152,3
153,3
154,20
155,3
156,3
157,12
158,6
159,5
160,4
161,9
162,2
163,6
164,8
165,2
166,5
167,3
168,4
169,2
170,21
171,8
172,5
173,3
174,5
175,7
176,3
177,6
178,4
179,3
180,3
181,22
182,8
183,2
184,7
185,2
186,7
187,4
188,9
189,2
190,5
191,2
192,8
193,2
194,23
195,3
196,3
197,11
198,2
199,6
200,3
201,9
202,5
203,3
204,4
205,7
206,4
207,3
208,5
209,12
210,2
211,6
212,4
213,3
214,6
215,2
216,27
217,6
218,7
219,5
220,4
221,9
222,3
223,4
224,2
225,8
226,10
227,2
228,6
229,5
230,2
231,5
232,4
233,13
234,7
235,7
236,2
237,8
238,6
239,6
240,8
241,2
242,20
243,2
244,12
245,2
246,6
247,6
248,2
249,6
250,7
251,9
252,6
253,5
254,6
255,7
256,10
257,3
258,3
259,14
260,5
261,2
262,4
263,5
264,2
265,8
266,2
267,3
