Point Number,Degree
0,4
1,3
2,3
3,4
4,7
5,5
6,4
7,4
8,6
9,3
10,9
11,4
12,2
13,5
14,2
15,9
16,4
17,3
18,4
19,10
20,3
21,4
22,6
23,2
24,6
25,2
26,9
27,2
28,4
29,4
30,3
31,24
32,6
33,2
34,10
35,6
36,3
37,4
38,11
39,4
40,4
41,3
42,9
43,2
44,9
45,3
46,3
47,18
48,2
49,5
50,2
51,5
52,4
53,3
54,13
55,2
56,3
57,3
58,11
59,2
60,10
61,2
62,8
63,3
64,8
65,6
66,7
67,8
68,15
69,2
70,6
71,3
72,5
73,3
74,4
75,45
76,2
77,14
78,4
79,4
80,4
81,7
82,6
83,3
84,4
85,10
86,2
87,5
88,2
89,6
90,2
91,13
92,3
93,3
94,15
95,9
96,2
97,4
98,5
99,4
100,10
101,2
102,10
103,4
104,4
105,4
106,9
107,2
108,14
109,2
110,5
111,5
112,2
113,10
114,22
115,2
116,4
117,3
118,7
119,6
120,5
121,2
122,6
123,2
124,7
125,12
126,2
127,6
128,2
129,7
130,3
131,4
132,2
133,13
134,2
135,5
136,7
137,2
138,8
139,39
140,2
141,8
142,2
143,11
144,2
145,8
146,2
147,6
148,3
149,3
150,10
151,8
152,3
153,3
154,12
155,4
156,6
157,3
158,3
159,11
160,42
161,7
162,7
163,2
164,7
165,3
166,4
167,8
168,7
169,3
170,3
171,10
172,3
173,4
174,3
175,2
176,46
177,35
178,3
179,3
180,5
181,28
182,3
183,26
184,23
185,4
186,3
187,9
188,3
189,3
190,24
191,4
192,2
193,19
194,2
195,11
196,7
197,10
198,12
199,2
200,13
201,16
202,2
203,11
204,17
205,2
206,28
207,3
208,3
209,20
210,5
211,4
212,4
213,16
214,3
215,7
216,2
217,8
218,2
219,16
220,2
221,12
222,29
223,3
224,4
225,13
226,3
227,10
228,4
229,7
230,2
231,16
232,6
233,3
234,4
235,12
236,25
237,11
238,9
239,5
240,11
241,2
242,9
243,3
244,3
245,13
246,2
247,28
248,2
249,11
250,7
251,6
252,6
253,6
254,21
255,3
256,8
257,5
258,2
259,19
260,6
261,10
262,16
263,13
264,16
265,2
266,27
267,2
268,27
269,44
270,5
271,5
272,6
273,5
274,3
275,7
276,42
277,7
278,3
279,8
280,6
281,6
282,2
283,8
284,10
285,2
286,12
287,8
288,10
289,2
290,5
291,8
292,7
293,11
294,2
295,5
296,3
297,4
298,16
299,5
300,3
301,6
302,4
303,5
304,35
305,2
306,5
307,4
308,6
309,5
310,6
311,3
312,3
313,10
314,6
315,5
316,5
317,7
318,3
319,10
320,4
321,3
322,4
323,142
324,3
325,4
326,3
327,7
328,5
329,3
330,6
331,3
332,15
333,2
334,8
335,3
336,5
337,4
338,8
339,4
340,2
341,13
342,4
343,6
344,3
345,6
346,2
347,16
348,2
349,8
350,5
351,2
352,6
353,6
354,10
355,2
356,5
357,3
358,2
359,15
360,2
361,7
362,3
363,5
364,5
365,10
366,3
367,4
368,13
369,6
370,2
371,7
372,4
373,2
374,7
375,21
376,3
377,3
378,8
379,4
380,5
381,5
382,2
383,8
384,19
385,2
386,11
387,4
388,5
389,6
390,3
391,7
392,12
393,10
394,8
395,2
396,11
397,3
398,3
399,9
400,2
401,4
402,2
403,16
404,4
405,3
406,8
407,4
408,3
409,6
410,16
411,3
412,4
413,2
414,21
415,3
416,3
417,6
418,2
419,4
420,10
421,2
422,8
423,6
424,3
425,6
426,3
427,5
428,12
429,4
430,5
431,5
432,3
433,7
434,16
435,2
436,5
437,6
438,4
439,3
440,6
441,13
442,5
443,2
444,6
445,2
446,5
447,5
