Point Number,Degree
0,40
1,3
2,3
3,6
4,3
5,5
6,4
7,3
8,9
9,3
10,5
11,2
12,18
13,3
14,6
15,3
16,4
17,7
18,7
19,2
20,6
21,5
22,17
23,2
24,5
25,3
26,5
27,12
28,2
29,4
30,2
31,7
32,7
33,9
34,2
35,3
36,8
37,6
38,5
39,5
40,5
41,5
42,26
43,2
44,9
45,4
46,7
47,2
48,5
49,7
50,2
51,9
52,6
53,2
54,8
55,2
56,6
57,4
58,3
59,5
60,14
61,3
62,3
63,11
64,3
65,3
66,6
67,2
68,7
69,2
70,4
71,7
72,2
73,22
74,8
75,4
76,9
77,4
78,6
79,8
80,6
81,6
82,57
83,31
84,3
85,4
86,5
87,5
88,6
89,4
90,6
91,3
92,31
93,4
94,4
95,4
96,37
97,2
98,30
99,16
100,15
101,5
102,4
103,22
104,15
105,5
106,5
107,8
108,22
109,4
110,4
111,4
112,25
113,2
114,14
115,2
116,7
117,2
118,8
119,10
120,24
121,5
122,4
123,4
124,6
125,4
126,2
127,16
128,2
129,5
130,2
131,12
132,3
133,3
134,27
135,4
136,6
137,2
138,4
139,9
140,23
141,3
142,3
143,20
144,7
145,3
146,12
147,2
148,13
149,2
150,16
151,6
152,2
153,10
154,21
155,3
156,3
157,24
158,32
159,6
160,4
161,5
162,7
163,5
164,2
165,21
166,23
167,2
168,34
169,3
170,5
171,38
172,3
173,3
174,7
175,4
176,3
177,9
178,2
179,6
180,2
181,6
182,2
183,12
184,3
185,3
186,4
187,17
188,8
189,6
190,3
191,6
192,2
193,10
194,2
195,6
196,2
197,10
198,4
199,4
200,4
201,14
202,31
203,3
204,3
205,6
206,2
207,5
208,2
209,14
210,2
211,5
212,3
213,4
214,9
215,2
216,7
217,4
218,4
219,4
220,11
221,3
222,3
223,6
224,3
225,4
226,2
227,11
228,2
229,7
230,2
231,3
232,18
233,2
234,4
235,3
236,9
237,2
238,10
239,7
240,9
241,7
242,3
243,10
244,2
245,3
246,9
247,14
248,5
249,5
250,4
251,5
252,15
253,3
254,6
255,2
256,6
257,3
258,6
259,2
260,26
261,2
262,5
263,3
264,4
265,5
