Point Number,Degree
0,2
1,4
2,4
3,3
4,4
5,17
6,2
7,5
8,4
9,4
10,9
11,5
12,3
13,5
14,5
15,10
16,2
17,5
18,2
19,5
20,2
21,14
22,4
23,5
24,4
25,3
26,6
27,19
28,2
29,3
30,6
31,3
32,4
33,7
34,3
35,3
36,18
37,2
38,4
39,4
40,2
41,11
42,2
43,7
44,2
45,6
46,7
47,4
48,9
49,2
50,15
51,4
52,3
53,6
54,5
55,3
56,5
57,13
58,3
59,6
60,2
61,6
62,3
63,2
64,11
65,3
66,4
67,4
68,2
69,19
70,4
71,3
72,4
73,7
74,4
75,2
76,5
77,17
78,2
79,3
80,5
81,2
82,6
83,2
84,4
85,2
86,10
87,2
88,6
89,2
90,4
91,2
92,16
93,3
94,3
95,8
96,2
97,5
98,4
99,8
100,2
101,3
102,11
103,3
104,3
105,7
106,7
107,2
108,3
109,9
110,4
111,8
112,2
113,13
114,4
115,3
116,4
117,60
118,2
119,4
120,6
121,4
122,4
123,5
124,20
125,9
126,3
127,3
128,16
129,4
130,3
131,4
132,11
133,2
134,5
135,11
136,2
137,3
138,10
139,2
140,4
141,2
142,10
143,9
144,12
145,4
146,4
147,4
148,13
149,3
150,3
151,9
152,4
153,3
154,5
155,2
156,9
157,3
158,2
159,26
160,2
161,3
162,6
163,3
164,3
165,7
166,3
167,3
168,9
169,2
170,4
171,2
172,33
173,23
174,2
175,12
176,4
177,9
178,10
179,3
180,4
181,8
182,5
183,2
184,16
185,3
186,6
187,5
188,5
189,7
190,31
191,4
192,4
193,3
194,5
195,17
196,3
197,3
198,14
199,2
200,4
201,3
202,19
203,2
204,4
205,4
206,2
207,14
208,6
209,12
210,2
211,12
212,2
213,12
214,24
215,3
216,3
217,4
218,7
219,2
220,20
221,5
222,7
223,4
224,4
225,16
226,3
227,2
228,11
229,3
230,3
231,20
232,7
233,4
234,7
235,2
236,7
237,2
238,20
239,2
240,7
241,4
242,13
243,8
244,5
245,4
246,6
247,5
248,27
249,2
250,10
251,7
252,5
253,8
254,9
255,3
256,5
257,23
258,2
259,6
260,2
261,7
262,2
263,5
264,16
265,39
266,4
267,3
268,7
269,5
270,5
271,2
272,9
273,3
274,4
275,4
276,65
277,2
278,8
279,3
280,10
281,2
282,5
283,4
284,9
285,3
286,8
287,5
288,2
289,5
290,4
291,2
292,22
293,2
294,6
295,5
296,8
297,7
298,5
299,10
300,5
301,7
302,6
303,9
304,14
305,4
306,64
307,5
308,5
309,5
310,5
311,10
312,3
313,5
314,2
315,15
316,8
317,6
318,5
319,7
320,5
321,12
322,4
323,4
324,7
325,6
326,15
327,3
328,4
329,4
330,4
331,4
332,2
333,25
334,9
335,3
336,8
337,8
338,5
339,7
340,7
341,2
342,11
343,3
344,3
345,14
346,4
347,4
348,4
349,14
350,2
351,4
352,3
353,6
354,10
355,4
356,7
357,7
358,3
359,7
360,7
361,12
362,2
363,20
364,6
365,3
366,5
367,3
368,8
369,2
370,6
371,3
372,3
373,11
374,3
375,3
376,9
377,2
378,4
379,7
380,2
381,5
382,4
383,5
384,2
385,29
386,9
387,3
388,7
389,2
390,6
391,6
392,3
393,9
394,3
395,6
396,2
397,11
398,2
399,5
400,3
401,4
402,9
403,8
404,2
405,5
406,4
407,2
408,12
409,2
410,5
411,6
412,2
413,4
414,8
415,12
416,3
417,4
418,3
419,9
420,4
421,3
422,6
423,3
424,3
425,17
426,2
427,3
