Time,Magnitude
-5.699999998206067,15.038
-5.687759998205593,15.035
-5.680799998216344,15.028
-5.6087999982303245,15.032
-5.600879998217579,15.035
-5.583599998217551,15.031
-5.5010399982159015,15.041
-5.497439998209984,15.03
-5.492399998203609,15.033
-5.487839998219215,15.03
-5.476799998221168,15.028
-5.4232799982144115,15.035
-5.394479998212091,15.028
-5.3887199982075344,15.026
-5.344079998204279,15.036
-5.29079999820101,15.025
-5.2790399982061444,15.036
-5.258879998213388,15.036
-5.185919998218878,15.028
-5.107919998231637,15.022
-5.099039998200851,15.03
-5.091359998210692,15.031
-5.089199998213417,15.04
-5.045279998201522,15.034
-4.970399998210496,15.035
-4.946639998207729,15.024
-4.8935999982079466,15.029
-4.874639998218981,15.026
-4.873679998205034,15.029
-4.7925599982065705,15.029
-4.747199998205133,15.033
-4.696559998216003,15.033
-4.6137599982037045,15.022
-4.605359998207177,15.011
-4.567919998202115,15.028
-4.511279998218242,15.025
-4.499519998224741,15.027
-4.495919998213367,15.033
-4.483679998233356,15.031
-4.390799998215471,15.025
-4.354799998210865,15.025
-4.286399998222578,15.029
-4.2595199982126815,15.022
-4.250159998218578,15.021
-4.197359998203183,15.034
-4.157999998201603,15.03
-4.145759998209314,15.022
-4.073519998202073,15.028
-3.933599998204727,15.033
-3.9129599982145464,15.03
-3.8985599982208896,15.037
-3.8267999982192578,15.025
-3.793439998221629,15.04
-3.733679998204707,15.019
-3.6285599982054464,15.035
-3.5997599982167685,15.033
-3.5680799982217195,15.025
-3.559199998201848,15.037
-3.532319998221965,15.04
-3.5109599982199597,15.029
-3.3986399981924933,15.026
-3.3794399982232335,15.029
-3.366719998219878,15.025
-3.3218399982049505,15.03
-3.2975999982143094,15.019
-3.295679998235528,15.038
-3.2663999982125915,15.028
-3.231119998200711,15.03
-3.209759998210984,15.029
-3.1675199982084905,15.029
-3.019439998218104,15.023
-3.000479998203218,15.026
-2.9723999982181795,15.028
-2.8730399982221115,15.039
-2.8255199982042996,15.021
-2.7388799982197725,15.032
-2.723039998201102,15.029
-2.6858399982077117,15.03
-2.6776799982160355,15.028
-2.6752799982152737,15.029
-2.659919998219948,15.034
-2.5711199982094968,15.042
-2.508719998200604,15.035
-2.3769599982208547,15.04
-2.358479998203393,15.023
-2.3527199982015645,15.05
-2.316719998202416,15.029
-2.229359998221071,15.027
-2.1813599982031064,15.037
-2.1650399982102044,15.034
-2.1631199982341514,15.037
-2.1434399982169907,15.031
-2.1287999982171186,15.029
-2.031599998214233,15.042
-2.00663999821586,15.03
-1.9927199981991635,15.041
-1.927679998202393,15.029
-1.9199999982135978,15.025
-1.8391199982213493,15.032
-1.8177599982207084,15.037
