Time,Magnitude
-14.098080000516546,15.261
-14.062320000547317,15.244
-14.007360000554428,15.246
-14.004960000530303,15.241
-13.994400000531897,15.255
-13.991280000537387,15.253
-13.986960000545395,15.259
-13.961520000528793,15.255
-13.960560000533945,15.251
-13.951440000547763,15.243
-13.929360000545017,15.259
-13.911600000543984,15.241
-13.872480000546403,15.258
-13.868880000539804,15.254
-13.862880000531419,15.251
-13.854960000538455,15.252
-13.85184000054275,15.256
-13.827600000543924,15.249
-13.809120000548631,15.253
-13.791360000540266,15.252
-13.760400000546127,15.255
-13.721040000532952,15.246
-13.687200000535682,15.249
-13.666320000528543,15.25
-13.665600000537012,15.257
-13.659840000531261,15.253
-13.655520000531936,15.255
-13.626480000546593,15.251
-13.620720000545788,15.252
-13.565520000547195,15.25
-13.52784000054956,15.243
-13.50432000053442,15.246
-13.484880000531831,15.25
-13.478880000534872,15.258
-13.467840000535631,15.258
-13.461360000531869,15.249
-13.413840000548333,15.254
-13.389360000542439,15.254
-13.385280000544896,15.243
-13.353120000531447,15.253
-13.293840000530366,15.242
-13.28448000053831,15.244
-13.263840000543183,15.246
-13.243200000541407,15.249
-13.212960000527545,15.257
-13.174320000541712,15.261
-13.16640000054295,15.258
-13.162320000535516,15.257
-13.131120000545224,15.25
-13.119600000537986,15.246
-13.106640000543422,15.24
-13.079280000548039,15.245
-13.07232000053014,15.254
-13.071600000550205,15.264
-13.06872000053906,15.257
-13.063200000545834,15.262
-13.057440000534797,15.256
-13.033680000546696,15.253
-12.95952000054021,15.251
-12.938640000535798,15.249
-12.912240000541402,15.26
-12.911040000539998,15.253
-12.901920000539832,15.251
-12.830400000542028,15.254
-12.823680000537507,15.259
-12.807360000542218,15.248
-12.797520000532444,15.242
-12.786960000530115,15.254
-12.779280000530576,15.256
-12.756720000529384,15.242
-12.755040000543516,15.258
-12.75360000052737,15.257
-12.74760000053314,15.254
-12.725280000536117,15.245
-12.723840000538729,15.253
-12.717120000540348,15.243
-12.688800000529312,15.246
-12.688800000528289,15.25
-12.687360000541645,15.265
-12.662160000539615,15.247
-12.591360000520723,15.251
-12.543840000545543,15.247
-12.54216000054808,15.254
-12.536400000528005,15.252
-12.512400000543067,15.247
-12.49080000053911,15.261
-12.482400000513934,15.274
-12.477600000540036,15.243
-12.476880000530088,15.249
-12.459600000545578,15.25
-12.431520000538029,15.258
-12.389280000548325,15.25
-12.381360000546664,15.252
-12.3602400005432,15.257
-12.325200000550836,15.252
-12.315360000529466,15.244
-12.307440000546904,15.253
-12.301920000551291,15.259
-12.243840000538995,15.252
-12.222240000528046,15.253
-12.201120000536008,15.247
-12.199680000534187,15.257
-12.18768000053737,15.247
-12.173520000532022,15.249
-12.169920000548615,15.256
-12.142560000534473,15.253
-12.13224000053512,15.252
-12.0818400005314,15.247
-12.06168000054683,15.249
-12.060960000538586,15.248
-12.049920000539345,15.248
-12.036000000545329,15.251
-12.034320000538827,15.253
-12.008400000545265,15.247
-11.99352000053986,15.255
-11.979600000534248,15.248
