Degree,Log(Probability)
2,-1.976645428872726
3,-1.7585566482201405
4,-1.814126499374951
5,-2.0644210397551115
6,-2.521662417386996
7,-2.8437459165561094
8,-2.9271275254951603
9,-3.3884730919977812
10,-3.321781717499109
11,-3.6647264686259398
12,-3.7112464842608324
13,-4.45318382899021
14,-4.357873649185885
15,-5.369474560864365
16,-4.558544344648036
17,-4.67632738030442
18,-5.369474560864365
19,-5.369474560864365
20,-5.146331009550155
22,-5.369474560864365
23,-6.755768921984256
25,-6.755768921984256
26,-5.657156633316146
27,-6.755768921984256
28,-6.755768921984256
29,-6.755768921984256
30,-6.755768921984256
32,-6.755768921984256
38,-6.06262174142431
45,-6.755768921984256
46,-6.06262174142431
71,-6.755768921984256
