Degree,Log(Probability)
2,-1.8532616689858488
3,-1.7076763520175136
4,-1.8384465832007082
5,-2.041571267624426
6,-2.4203681286504293
7,-2.725749778201611
8,-3.2247409443205988
9,-3.349904087274605
10,-3.455264602932431
11,-4.112044139321502
12,-4.112044139321502
13,-4.04305126783455
14,-4.805191319881446
15,-5.36480710781687
16,-4.353206196138389
17,-5.36480710781687
18,-6.75110146893676
19,-5.652489180268651
20,-5.36480710781687
21,-6.0579542883768145
22,-6.0579542883768145
23,-6.0579542883768145
24,-6.75110146893676
25,-6.75110146893676
27,-6.75110146893676
28,-6.75110146893676
29,-6.75110146893676
30,-6.75110146893676
33,-6.75110146893676
34,-6.0579542883768145
35,-6.75110146893676
36,-6.75110146893676
51,-6.75110146893676
56,-6.75110146893676
