Degree,Log(Probability)
2,-1.6118019797289809
3,-1.9967685662888044
4,-1.836425916213625
5,-2.372252842185033
6,-2.630826830478743
7,-2.5520459526256287
8,-2.849880396541428
9,-3.1041145349256687
10,-3.4458638286477252
11,-3.6062064787229047
12,-4.256794044864054
13,-4.544476117315835
14,-4.439115601658009
15,-4.795790545596741
16,-4.662259152972219
17,-4.949941225423999
18,-5.132262782217954
19,-5.355406333532164
20,-6.048553514092109
21,-5.132262782217954
22,-5.643088405983945
25,-6.048553514092109
26,-6.048553514092109
29,-6.741700694652055
32,-6.048553514092109
35,-6.741700694652055
38,-6.741700694652055
40,-6.741700694652055
44,-6.048553514092109
57,-6.741700694652055
67,-6.741700694652055
