Degree,Log(Probability)
2,-1.75610726060907
3,-1.5358664689528216
4,-1.955973127053934
5,-2.1615723687172346
6,-2.876698455995955
7,-2.6229179352198555
8,-3.6388385080428516
9,-3.316065115779801
10,-3.316065115779801
11,-3.7389219665998343
12,-4.4861363684300555
13,-4.380775852772229
14,-4.285465672967904
15,-4.603919404086438
16,-4.603919404086438
17,-5.297066584646384
18,-4.89160147653822
19,-5.584748657098165
20,-6.683360945766275
21,-5.584748657098165
23,-5.990213765206329
24,-5.990213765206329
25,-5.297066584646384
26,-5.297066584646384
27,-5.990213765206329
30,-6.683360945766275
32,-6.683360945766275
37,-5.990213765206329
38,-5.990213765206329
