Degree,Log(Probability)
2,-1.7562527807711452
3,-1.771878098674226
4,-1.9813361969031815
5,-2.381958680535558
6,-2.339399066116762
7,-2.724244887022191
8,-2.9024931184285094
9,-3.283860674957613
10,-3.5715427474093944
11,-3.7256934272366524
12,-3.6716262059663767
13,-4.536623643452981
14,-5.006627272698717
15,-4.218169912334447
16,-4.536623643452981
17,-4.670155036077504
18,-5.517452896464707
19,-4.824305715904762
20,-5.229770824012927
21,-6.616065185132817
23,-6.616065185132817
24,-5.517452896464707
26,-5.922918004572872
28,-5.922918004572872
30,-5.517452896464707
34,-5.517452896464707
43,-6.616065185132817
56,-6.616065185132817
58,-6.616065185132817
74,-6.616065185132817
