Degree,Log(Probability)
2,-1.4651708879032446
3,-1.9494168738645232
4,-1.965946175815734
5,-2.253628248267515
6,-2.4907580415564645
7,-2.821612285873454
8,-3.0157683003144116
9,-3.3522405369356245
10,-3.495341380576298
11,-4.0453877174955695
12,-3.920224574541564
13,-4.188488561136243
14,-4.355542645799409
15,-4.8075277695424665
16,-4.961678449369725
17,-4.673996376917944
18,-5.367143557477889
19,-6.75343791859778
20,-6.75343791859778
21,-4.8075277695424665
23,-5.65482562992967
24,-6.060290738037835
25,-6.75343791859778
26,-6.060290738037835
29,-6.060290738037835
30,-6.75343791859778
32,-6.060290738037835
34,-6.75343791859778
35,-6.75343791859778
41,-6.75343791859778
66,-6.75343791859778
