Degree,Log(Probability)
2,-1.881735066046402
3,-1.7462970951512977
4,-1.9049021253279363
5,-2.020733940853058
6,-2.5980493058878817
7,-2.906784787537495
8,-2.9502698994772336
9,-3.260424827781073
10,-3.5380565643793527
11,-3.9237190451913375
12,-3.578878558899608
13,-4.359037116449183
14,-4.191983031786017
15,-4.559707811911334
16,-4.454347296253507
17,-5.658320100579444
18,-6.756932389247553
19,-4.559707811911334
20,-6.756932389247553
21,-5.658320100579444
22,-5.147494476813453
23,-6.756932389247553
24,-5.3706380281276624
25,-6.063785208687608
26,-6.756932389247553
27,-6.063785208687608
31,-6.756932389247553
34,-6.756932389247553
36,-6.756932389247553
39,-6.063785208687608
42,-6.756932389247553
76,-6.756932389247553
