Degree,Log(Probability)
2,-1.7668300861855297
3,-1.733307394146886
4,-1.7668300861855297
5,-2.292923182082309
6,-2.7476593391972557
7,-2.842969519001581
8,-3.1086726847345867
9,-3.4109535566075198
10,-3.4109535566075198
11,-4.1647253589839
12,-4.298256751608423
13,-3.6792175432021996
14,-4.452407431435681
15,-4.634728988229636
16,-4.857872539543846
17,-5.145554611995626
18,-4.857872539543846
19,-4.857872539543846
20,-5.145554611995626
21,-4.857872539543846
22,-6.244166900663736
23,-5.551019720103791
24,-5.551019720103791
25,-6.244166900663736
26,-6.244166900663736
28,-6.244166900663736
29,-5.551019720103791
38,-5.145554611995626
45,-6.244166900663736
105,-6.244166900663736
