Degree,Log(Probability)
2,-1.7275172004997013
3,-1.734206188650498
4,-1.8108988094387524
5,-2.2955012381056408
6,-2.447693053447566
7,-2.6951012267614067
8,-2.8669514836880663
9,-3.4423156285916283
10,-3.693630056872534
11,-4.340257221797587
12,-4.099095164980699
13,-4.17320313713442
14,-5.128714582161857
15,-4.540927917259737
16,-4.4355674016019115
17,-4.946393025367902
18,-5.351858133476067
19,-6.738152494595957
20,-5.128714582161857
21,-6.738152494595957
22,-6.738152494595957
24,-6.045005314036012
25,-6.045005314036012
26,-5.639540205927847
28,-5.351858133476067
29,-6.738152494595957
32,-6.738152494595957
33,-6.045005314036012
42,-6.738152494595957
