Degree,Log(Probability)
2,-1.6791056616250875
3,-1.5432036633862287
4,-2.2199121176030143
5,-2.1878238030515136
6,-2.3978952727983707
7,-2.8098750619277286
8,-3.1581817561959444
9,-3.1581817561959444
10,-3.522824869783854
11,-3.6506582412937383
12,-4.102643365036796
13,-4.439115601658009
14,-4.439115601658009
15,-5.355406333532164
16,-5.355406333532164
17,-6.048553514092109
18,-5.132262782217954
19,-5.355406333532164
20,-6.048553514092109
21,-5.643088405983945
22,-6.741700694652055
23,-5.132262782217954
24,-6.741700694652055
25,-6.048553514092109
27,-6.741700694652055
28,-6.741700694652055
34,-6.741700694652055
35,-6.741700694652055
39,-6.741700694652055
42,-6.048553514092109
