Degree,Log(Probability)
2,-1.6108453722019802
3,-1.7544880744308233
4,-1.8938435953413346
5,-2.2491843162669305
6,-2.47232786758114
7,-2.9031107836735943
8,-3.0701648683367604
9,-3.7940837075634595
10,-3.270835563798912
11,-3.431178213874091
12,-4.620762280747927
13,-4.774912960575186
14,-4.487230888123405
15,-5.18037806868335
16,-4.774912960575186
17,-4.487230888123405
18,-5.18037806868335
19,-6.566672429803241
20,-5.873525249243295
21,-6.566672429803241
22,-6.566672429803241
23,-6.566672429803241
24,-5.873525249243295
25,-5.4680601411351315
26,-6.566672429803241
27,-6.566672429803241
29,-5.873525249243295
30,-5.873525249243295
31,-5.873525249243295
33,-6.566672429803241
35,-5.873525249243295
54,-6.566672429803241
