Degree,Log(Probability)
2,-1.8266817416211218
3,-1.7154561065108975
4,-1.9435460817604329
5,-1.968652002891509
6,-2.534644007966208
7,-2.713984936622025
8,-3.0504571732432377
9,-3.443499761352845
10,-3.5612827970092282
11,-3.694814189633751
12,-4.341441354558803
13,-4.436751534363128
14,-4.7934264783018605
15,-5.640724338689064
16,-5.1298987149230735
17,-4.7934264783018605
18,-4.7934264783018605
19,-4.436751534363128
20,-5.1298987149230735
22,-6.046189446797229
23,-6.046189446797229
24,-5.640724338689064
25,-5.640724338689064
26,-6.739336627357174
32,-6.739336627357174
34,-6.046189446797229
39,-6.739336627357174
52,-6.739336627357174
56,-6.739336627357174
90,-6.739336627357174
