Degree,Log(Probability)
2,-1.6143338830463072
3,-1.8560538199334522
4,-1.9373994593874047
5,-2.1862955068040293
6,-2.445404206811754
7,-2.8794426873639742
8,-2.9945120171487614
9,-3.6635616461296463
10,-3.817712325956905
11,-3.7123518102990785
12,-3.530030253505124
13,-4.405498990859024
14,-3.8748707397968536
15,-5.098646171418969
16,-4.223177434065069
17,-5.098646171418969
18,-6.014936903293124
19,-5.321789722733179
21,-6.014936903293124
22,-5.60947179518496
23,-5.321789722733179
24,-6.70808408385307
25,-6.014936903293124
26,-6.70808408385307
27,-6.70808408385307
29,-6.70808408385307
30,-6.014936903293124
32,-6.70808408385307
40,-6.70808408385307
47,-6.70808408385307
51,-6.70808408385307
57,-6.70808408385307
