Degree,Log(Probability)
2,-1.662662673671398
3,-1.8134855634059817
4,-1.790496045181283
5,-2.230646711277337
6,-2.4686053483766877
7,-2.7814776696570274
8,-3.1469374431514927
9,-3.3774611017633247
10,-3.537803751838504
11,-3.677565694213663
12,-4.034240638152395
13,-4.370712874773608
14,-4.275402694969284
15,-5.2870036066477635
16,-4.727387818712341
17,-5.574685679099544
18,-6.673297967767653
19,-5.574685679099544
20,-5.574685679099544
21,-6.673297967767653
22,-5.980150787207709
23,-5.980150787207709
24,-6.673297967767653
25,-6.673297967767653
26,-5.980150787207709
27,-6.673297967767653
29,-5.980150787207709
31,-6.673297967767653
32,-6.673297967767653
33,-6.673297967767653
35,-6.673297967767653
45,-6.673297967767653
57,-6.673297967767653
82,-6.673297967767653
