Degree,Log(Probability)
2,-1.717651497074333
3,-1.6339524781976862
4,-1.92896059074154
5,-2.3198268994285516
6,-2.4763959601200916
7,-2.68273239311792
8,-3.0275728794096497
9,-3.3350575791576103
10,-3.3758795736778655
11,-3.9148760744105524
12,-4.069026754237811
13,-4.356708826689592
14,-4.356708826689592
15,-5.455321115357702
16,-5.860786223465865
17,-5.16763904290592
18,-5.860786223465865
19,-5.16763904290592
20,-6.553933404025811
21,-4.762173934797756
22,-6.553933404025811
24,-6.553933404025811
25,-6.553933404025811
26,-5.860786223465865
28,-6.553933404025811
30,-6.553933404025811
31,-6.553933404025811
34,-6.553933404025811
35,-6.553933404025811
36,-6.553933404025811
42,-6.553933404025811
