Degree,Log(Probability)
2,-1.7608822306636158
3,-1.7813607620071563
4,-1.7676619176489945
5,-2.363645349755292
6,-2.509599262378372
7,-2.6976514938813114
8,-3.094532858298084
9,-3.499997966406249
10,-3.390798674441257
11,-3.499997966406249
12,-4.119037174812472
13,-4.36019923162936
14,-4.273187854639731
15,-4.4555094114336855
16,-4.560869927091511
17,-5.371800143307841
18,-5.14865659199363
19,-5.371800143307841
20,-5.14865659199363
21,-5.659482215759621
23,-6.7580945044277305
25,-6.7580945044277305
26,-5.659482215759621
27,-5.659482215759621
28,-6.7580945044277305
33,-6.7580945044277305
37,-6.7580945044277305
40,-6.7580945044277305
43,-6.7580945044277305
48,-6.7580945044277305
64,-6.7580945044277305
