Degree,Log(Probability)
2,-1.6854238194120224
3,-1.7120920664941837
4,-1.9135137946615577
5,-2.1041341542702074
6,-2.582169955213207
7,-2.6488613297118797
8,-3.0204248861443626
9,-3.664781902534876
10,-3.4904285153900982
11,-3.8189325823621343
12,-4.144354982796762
13,-4.406719247264253
14,-4.406719247264253
15,-4.763394191202986
16,-4.763394191202986
17,-5.3230099791384085
18,-6.016157159698354
19,-6.016157159698354
20,-5.610692051590189
21,-6.016157159698354
22,-6.016157159698354
23,-6.709304340258298
26,-5.610692051590189
28,-6.016157159698354
29,-6.016157159698354
30,-6.709304340258298
35,-6.709304340258298
38,-6.016157159698354
46,-6.709304340258298
