Degree,Log(Probability)
2,-1.6983582941396542
3,-1.7439688053917066
4,-1.9424197441155449
5,-2.100643749330439
6,-2.6274697144428707
7,-2.6602595372658615
8,-2.8425810940598164
9,-3.758871825933971
10,-3.3873082695014882
11,-4.046553898385752
12,-4.1155467698727035
13,-4.189654742026425
14,-4.557379522151743
15,-4.675162557808126
16,-5.145166187053862
17,-4.808693950432649
18,-5.368309738368072
19,-6.061456918928017
20,-6.754604099487962
21,-4.962844630259907
22,-6.061456918928017
23,-5.655991810819852
24,-6.754604099487962
27,-6.061456918928017
28,-6.754604099487962
30,-6.754604099487962
31,-6.754604099487962
33,-6.754604099487962
37,-6.754604099487962
43,-6.061456918928017
48,-6.754604099487962
56,-6.754604099487962
64,-6.754604099487962
