Degree,Log(Probability)
2,-1.950621582976633
3,-1.749199854809259
4,-1.918098391271073
5,-2.111683140343738
6,-2.415678788287043
7,-2.721060437838225
8,-2.8752111176654833
9,-3.220051603957213
10,-3.488315590551892
11,-3.5683582982254283
12,-3.9131987845171583
13,-4.181462771111837
14,-4.5491875512371545
15,-4.5491875512371545
16,-4.800501979518061
17,-4.800501979518061
18,-5.360117767453484
19,-4.954652659345319
20,-6.053264948013429
21,-6.053264948013429
23,-6.053264948013429
25,-6.7464121285733745
28,-6.7464121285733745
30,-6.053264948013429
31,-6.7464121285733745
33,-6.7464121285733745
35,-6.053264948013429
37,-6.7464121285733745
40,-6.7464121285733745
46,-6.7464121285733745
64,-6.7464121285733745
