Degree,Log(Probability)
2,-1.550597412411167
3,-1.7847907999119617
4,-2.100643749330439
5,-2.091165005375895
6,-2.580216829592325
7,-2.9259627029988673
8,-2.7472709142554916
9,-3.5357282746197614
10,-3.6191098835588127
11,-3.758871825933971
12,-3.982015377248181
13,-4.269697449699962
14,-3.982015377248181
15,-4.675162557808126
16,-5.145166187053862
17,-6.061456918928017
18,-4.557379522151743
20,-5.145166187053862
21,-6.061456918928017
22,-6.754604099487962
23,-6.061456918928017
24,-6.754604099487962
30,-6.061456918928017
32,-6.754604099487962
36,-6.754604099487962
37,-6.061456918928017
52,-6.754604099487962
61,-6.754604099487962
