Degree,Log(Probability)
2,-1.713086437155579
3,-1.8243120722658035
4,-1.8169860321737306
5,-2.306150159158542
6,-2.3549403233279738
7,-2.785723239420428
8,-3.073405311872209
9,-3.181618896512442
10,-3.4047624478266516
11,-4.028916756899645
12,-4.097909628386597
13,-4.657525416322019
14,-4.339071685203485
15,-4.945207488773801
16,-4.539742380665636
17,-5.638354669333745
18,-5.127529045567755
19,-5.127529045567755
20,-6.04381977744191
21,-5.350672596881965
22,-6.04381977744191
23,-6.736966958001855
24,-6.736966958001855
25,-6.736966958001855
26,-6.04381977744191
27,-6.04381977744191
29,-6.04381977744191
30,-6.736966958001855
31,-6.04381977744191
39,-6.736966958001855
40,-6.736966958001855
44,-6.736966958001855
51,-6.736966958001855
