Degree,Log(Probability)
2,-1.692668566583824
3,-1.7376922479577792
4,-2.0887439343421494
5,-2.034184950091715
6,-2.7185215009695054
7,-2.9773831348857946
8,-3.0480007020997477
9,-3.295836866004329
10,-3.3275855643189094
11,-3.429368258628852
12,-4.122515439188797
13,-4.122515439188797
14,-4.122515439188797
15,-4.45898767581001
16,-4.45898767581001
17,-5.662960480135946
18,-4.815662619748743
19,-5.662960480135946
20,-5.662960480135946
21,-6.761572768804056
22,-6.068425588244111
23,-5.375278407684165
24,-6.068425588244111
25,-6.761572768804056
26,-6.761572768804056
27,-6.761572768804056
28,-6.761572768804056
30,-6.761572768804056
31,-5.662960480135946
32,-6.761572768804056
33,-6.761572768804056
42,-6.761572768804056
49,-6.761572768804056
111,-6.761572768804056
