Degree,Log(Probability)
2,-1.862817390493776
3,-1.6288795940486858
4,-2.0312819126263046
5,-2.1376623161848762
6,-2.222820124525183
7,-2.645092350949729
8,-3.1672817333660346
9,-3.464533256833966
10,-3.950041072615667
11,-3.8322580369592836
12,-4.643188253175612
13,-4.157680437393911
14,-4.237723145067448
15,-4.776719645800135
16,-4.776719645800135
17,-5.113191882421348
18,-4.930870325627393
19,-5.113191882421348
20,-5.336335433735558
21,-5.113191882421348
22,-6.029482614295503
23,-6.7226297948554485
24,-5.6240175061873385
25,-6.7226297948554485
28,-6.7226297948554485
29,-6.7226297948554485
31,-6.7226297948554485
34,-6.7226297948554485
35,-6.7226297948554485
43,-6.7226297948554485
49,-6.7226297948554485
50,-6.029482614295503
