Degree,Log(Probability)
2,-1.662783893139393
3,-1.6424442089022704
4,-1.8261089492426927
5,-2.3025850929940455
6,-2.58594750430131
7,-2.83972802507741
8,-3.0354726022035052
9,-3.3141860046725258
10,-3.51089629891858
11,-4.081441157386193
12,-4.566948973167894
13,-4.700480365792417
14,-4.700480365792417
15,-5.0369526024136295
16,-4.854631045619675
17,-4.854631045619675
18,-5.953243334287785
19,-5.0369526024136295
20,-5.953243334287785
21,-5.54777822617962
22,-5.54777822617962
23,-6.646390514847729
24,-5.54777822617962
25,-5.54777822617962
26,-5.953243334287785
27,-6.646390514847729
29,-6.646390514847729
30,-6.646390514847729
31,-6.646390514847729
32,-6.646390514847729
44,-6.646390514847729
47,-6.646390514847729
