Degree,Log(Probability)
2,-1.6911665430537015
3,-1.7107111391266716
4,-1.7578579175523736
5,-2.2572548454947414
6,-2.5914569335814153
7,-2.99692204168958
8,-2.99692204168958
9,-3.300604455487802
10,-3.901378315916732
11,-4.169642302511411
12,-3.7901526808065076
13,-4.169642302511411
14,-4.788681510917635
15,-4.942832190744893
16,-4.432006566978902
17,-5.125153747538848
18,-5.125153747538848
19,-6.734591659972948
20,-6.041444479413003
21,-6.041444479413003
22,-6.041444479413003
23,-5.3482972988530575
24,-5.635979371304838
25,-5.125153747538848
27,-5.635979371304838
28,-6.734591659972948
29,-6.734591659972948
35,-6.041444479413003
40,-6.734591659972948
44,-6.734591659972948
