Degree,Log(Probability)
2,-1.670364147885758
3,-1.6832675527216658
4,-1.7785777325259906
5,-2.2894033562919813
6,-2.9360305212170337
7,-2.849019144227404
8,-3.3190227734731397
9,-3.3190227734731397
10,-3.2544842523355686
11,-3.7757811759688544
12,-3.7757811759688544
13,-5.110782242701195
14,-4.012169954033085
15,-5.110782242701195
16,-4.640778613455459
17,-4.522995577799075
18,-4.774310006079982
19,-6.720220155135295
20,-5.621607866467185
21,-4.774310006079982
23,-6.720220155135295
24,-5.621607866467185
25,-6.02707297457535
27,-6.720220155135295
28,-6.720220155135295
30,-6.720220155135295
32,-6.720220155135295
39,-6.720220155135295
44,-6.720220155135295
51,-6.720220155135295
