Degree,Log(Probability)
2,-1.7513870139376675
3,-1.7300338894670986
4,-1.9151763226026945
5,-2.0707404302271
6,-2.2550441482250454
7,-2.857219550579264
8,-3.4669851222001586
9,-3.5503667311392095
10,-3.427764409046877
11,-3.977810745966149
12,-3.741421967901919
13,-4.6064194053885235
14,-4.894101477840304
15,-4.6064194053885235
16,-4.48863636973214
17,-5.076423034634259
18,-6.68586094706836
19,-5.076423034634259
20,-5.299566585948469
21,-5.992713766508414
22,-6.68586094706836
23,-5.992713766508414
24,-6.68586094706836
26,-5.58724865840025
28,-5.992713766508414
29,-5.58724865840025
47,-6.68586094706836
56,-6.68586094706836
59,-6.68586094706836
