Degree,Log(Probability)
2,-1.8434847690532497
3,-1.7859149172317719
4,-1.8215058623344744
5,-2.3179427486483655
6,-2.2489498771614143
7,-2.7784676339395573
8,-3.0351874807873713
9,-3.111173387765293
10,-3.490663009470197
11,-3.8043205683252386
12,-4.446174454497633
13,-4.040709346389469
14,-4.55153497015546
15,-4.957000078263624
16,-4.446174454497633
17,-5.3624651863717885
18,-5.650147258823569
19,-5.650147258823569
20,-5.3624651863717885
21,-6.055612366931734
22,-6.748759547491679
23,-5.3624651863717885
24,-6.748759547491679
26,-5.139321635057579
27,-6.748759547491679
28,-6.748759547491679
29,-6.748759547491679
33,-6.748759547491679
36,-6.748759547491679
37,-6.055612366931734
43,-6.748759547491679
127,-6.748759547491679
