Degree,Log(Probability)
2,-1.6840814554298662
3,-1.8104953802855248
4,-2.0679073884345494
5,-2.248395764146843
6,-2.3166040141733766
7,-2.6003721873040213
8,-2.930613874174598
9,-3.2328947460475317
10,-3.427050760488489
11,-3.668212817305377
12,-4.456670177669648
13,-4.274348620875693
14,-4.456670177669648
15,-4.361359997865323
16,-4.361359997865323
17,-6.066108090103747
18,-5.660642981995584
19,-5.660642981995584
20,-6.066108090103747
21,-5.660642981995584
22,-5.660642981995584
24,-6.759255270663693
25,-6.759255270663693
28,-6.759255270663693
29,-6.066108090103747
32,-6.759255270663693
36,-6.759255270663693
37,-6.759255270663693
38,-6.066108090103747
39,-6.759255270663693
44,-6.759255270663693
