Degree,Log(Probability)
2,-1.5796191894104263
3,-1.850494143545826
4,-1.8070090316060872
5,-2.150598735996164
6,-2.551076302593289
7,-3.1181827622578697
8,-2.9491064322139358
9,-3.6647264686259398
10,-3.4235644118090516
11,-3.9831801997444742
12,-4.047718720882045
13,-4.116711592368997
14,-4.270862272196255
15,-4.67632738030442
16,-5.146331009550155
17,-5.146331009550155
18,-6.06262174142431
19,-5.657156633316146
20,-5.146331009550155
21,-6.06262174142431
22,-6.06262174142431
23,-5.657156633316146
24,-6.06262174142431
25,-6.755768921984256
26,-6.06262174142431
28,-5.657156633316146
30,-6.755768921984256
31,-6.755768921984256
40,-6.755768921984256
42,-6.755768921984256
43,-6.755768921984256
51,-6.755768921984256
