Degree,Log(Probability)
2,-1.766990401115646
3,-1.5166958607354855
4,-1.958528613014525
5,-2.2388305781686832
6,-2.9029902218553763
7,-2.6741486494265287
8,-2.9319777587286286
9,-3.280284452996844
10,-3.5679665254486252
11,-3.6251249392885736
12,-4.378896741664954
13,-4.512428134289476
14,-4.378896741664954
15,-4.848900370910689
16,-4.666578814116735
17,-4.848900370910689
18,-5.072043922224899
19,-6.45833828334479
20,-5.765191102784844
21,-5.765191102784844
22,-6.45833828334479
24,-6.45833828334479
25,-6.45833828334479
26,-6.45833828334479
27,-6.45833828334479
30,-5.35972599467668
32,-5.765191102784844
33,-6.45833828334479
