Degree,Log(Probability)
2,-1.760643082031602
3,-1.6494174469213774
4,-1.8775074221709127
5,-2.1515093907186134
6,-2.7220542491862267
7,-3.1767904063011736
8,-2.889108333849393
9,-3.1469374431514927
10,-3.4544221428994533
11,-3.582255514409338
12,-4.1883913179796535
13,-4.1883913179796535
14,-4.593856426087818
15,-4.881538498539599
16,-4.370712874773608
17,-5.063860055333554
18,-4.881538498539599
19,-6.673297967767653
20,-5.980150787207709
21,-5.980150787207709
22,-5.980150787207709
23,-6.673297967767653
26,-6.673297967767653
27,-6.673297967767653
28,-5.980150787207709
29,-5.980150787207709
30,-6.673297967767653
31,-6.673297967767653
32,-5.980150787207709
35,-6.673297967767653
37,-6.673297967767653
44,-6.673297967767653
