Degree,Log(Probability)
2,-1.7587832009864202
3,-1.668979306125117
4,-2.108769156774356
5,-2.2740931371997393
6,-2.4060206802422877
7,-2.73737781619673
8,-2.912581905221821
9,-3.361532125269724
10,-3.4668926409275502
11,-3.818290527765439
12,-3.7182070692084563
13,-3.990140784692098
14,-4.197780149470343
15,-4.277822857143879
16,-4.970970037703824
17,-4.816819357876566
18,-6.0695823263719335
19,-5.66411721826377
20,-6.762729506931879
21,-5.376435145811989
22,-5.66411721826377
23,-6.0695823263719335
26,-5.66411721826377
31,-6.762729506931879
32,-6.762729506931879
33,-6.762729506931879
39,-6.762729506931879
42,-6.762729506931879
43,-6.762729506931879
44,-6.762729506931879
48,-6.762729506931879
49,-6.762729506931879
