Degree,Log(Probability)
2,-1.8335112639082767
3,-1.7235103686939481
4,-1.7880488898315192
5,-2.0782031514286894
6,-2.6157862243642294
7,-2.723031754717827
8,-3.137975606780535
9,-3.361119158094745
10,-3.7488846891035084
11,-3.557829452340799
12,-4.613882126590113
13,-4.295428395471578
14,-4.747413519214636
15,-4.613882126590113
16,-6.000176487710004
17,-4.901564199041894
18,-5.083885755835849
19,-5.307029307150058
20,-5.307029307150058
21,-5.594711379601839
22,-5.083885755835849
23,-5.083885755835849
24,-5.594711379601839
27,-6.693323668269949
28,-6.693323668269949
29,-6.693323668269949
30,-6.693323668269949
32,-6.693323668269949
34,-6.693323668269949
35,-6.693323668269949
40,-6.693323668269949
59,-6.693323668269949
104,-6.693323668269949
