Degree,Log(Probability)
2,-1.7621890119069354
3,-1.5717420476690638
4,-1.9459101490553135
5,-2.247696827688636
6,-2.6996819514316934
7,-2.7360495956025686
8,-2.987364023883474
9,-3.1141157295226183
10,-3.546979811818897
11,-3.9524449199270615
12,-4.016983441064633
13,-4.77912349311153
14,-4.933274172938788
15,-4.933274172938788
16,-4.933274172938788
17,-4.77912349311153
18,-4.933274172938788
19,-4.527809064830623
20,-6.031886461606898
22,-5.626421353498733
23,-6.725033642166843
25,-6.725033642166843
26,-5.626421353498733
28,-6.031886461606898
30,-6.725033642166843
31,-6.725033642166843
34,-6.725033642166843
35,-6.725033642166843
39,-6.725033642166843
44,-6.725033642166843
60,-6.725033642166843
