Degree,Log(Probability)
2,-1.7610926708350827
3,-1.7151829695310048
4,-1.9528546214081244
5,-2.2764026070484022
6,-2.346198368983944
7,-2.7219877089459916
8,-3.181520038324432
9,-3.2993030739808153
10,-3.2685314153140617
11,-3.720516539057119
12,-4.367143703982172
13,-4.462453883786496
14,-3.9318256327243257
15,-4.462453883786496
16,-5.3787446156606515
17,-4.973279507552487
18,-5.666426688112432
19,-6.071891796220597
20,-5.3787446156606515
21,-6.7650389767805414
23,-5.666426688112432
24,-6.071891796220597
25,-5.666426688112432
26,-6.7650389767805414
29,-6.071891796220597
32,-6.7650389767805414
33,-6.071891796220597
34,-6.7650389767805414
37,-6.7650389767805414
42,-6.7650389767805414
48,-6.7650389767805414
50,-6.7650389767805414
57,-6.7650389767805414
