Degree,Log(Probability)
2,-1.8082887711792657
3,-1.6141327567383081
4,-1.859582065566816
5,-2.164963715117998
6,-2.5755439238929325
7,-3.0863695476589235
8,-2.94326870401825
9,-3.0863695476589235
10,-4.184981836327033
11,-3.61443697785942
12,-4.110873864173311
13,-4.184981836327033
14,-4.184981836327033
15,-5.363636832668679
16,-4.958171724560515
17,-4.958171724560515
18,-4.670489652108734
19,-5.363636832668679
20,-6.74993119378857
21,-5.65131890512046
22,-6.056784013228625
23,-6.056784013228625
24,-5.65131890512046
25,-6.74993119378857
26,-6.056784013228625
27,-6.74993119378857
29,-6.74993119378857
31,-6.74993119378857
39,-6.74993119378857
49,-6.74993119378857
52,-6.74993119378857
73,-6.74993119378857
